lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,5GFP1,5GFP2,5GFP3,5GFP4,5GFP5,5DN1,5DN2,5DN3,5DN4,5DN5,SolventBlank1
PI (18:3),0.11952792891265145,6.907390313881989,0.4648903057811822,0.49534730692150375,0.9041232937313215,612.2879 -> 335.2879,PI,69435.105285655,64673.944335945,61752.164535537,66192.623580917,61593.244064336,64766.50413511,60401.504226736,53869.163574191,54275.863716144,57042.583999636,20215.501457203
"(13Z,16Z)-docosadienoylcarnitine",0.11690721368532164,11.28249458525363,0.4449189462238792,0.5047577947369482,0.9044057630899927,480.4 -> 85.1,AC,1794325.89971928,1149599.59831237,1405326.31857347,1388924.5172497,913113.570249981,1073874.19619689,1424523.9617,1142650.43826286,1171123.19613654,1187166.37728827,456100.389373701
1-O-behenoyl-Cer(d18:1/16:0),0.11609817178698584,6.627798946604395,0.43856266047606596,0.5078170149771256,0.9044057630899927,860.8 -> 264.3,CER,54233.0442963212,52802.4035644523,58393.0631523019,52475.9037513769,51870.0439910931,47929.3633194094,47682.4829139802,45910.1035842859,52814.8437995933,48081.5631752126,14002.6008644123
20:1 Campesteryl ester,-0.11523376179729296,7.209456303673295,0.43212461168218397,0.5109482709904188,0.9044057630899927,710.6471 -> 369.1,CE,55880.2239303514,119799.408279456,60774.043991094,58502.4040069648,57790.6039047148,66881.964706429,90753.726013197,63028.544525154,82628.906188957,66920.204727181,41380.263000497
C20:4,-0.11897632349003458,10.074514978884025,0.4607879777677226,0.4972559408396993,0.9044057630899927,303.3 -> 303.3,FFA,500053.357849132,642796.744506915,415938.789977906,495487.032470671,388042.109253002,569017.659423788,554767.415771495,483937.613403301,507864.178710951,464978.651977678,398280.246643083
Cer(d14:1(4E)/20:0(2OH)),0.11673489271220176,6.855588829102185,0.4434076586104485,0.5054822928025934,0.9044057630899927,554.5 -> 208.3,CER,58807.6237564168,57460.0241355836,58266.804313672,58003.3445014924,66062.0252990456,59509.2841835032,61060.6441574135,53132.4039001506,48140.4837646601,46899.7432098443,30625.5620040903
Cer(d18:1/2:0),0.11667430716847478,6.638175240781683,0.44290484737211955,0.5057237312708474,0.9044057630899927,342.3 -> 264.3,CER,41957.6830711516,49695.9432449295,49282.9831924371,51612.0030136056,55607.9837608394,44078.6233215233,50368.8640289483,43759.0428466716,43845.583332073,41150.7229156402,33604.0022544905
"Cholesteryl 11-hydroperoxy-eicosatetraenoate, 22:2 Cholesteryl ester, 20:1 Stigmasteryl ester, 20:2 Sitosteryl ester",0.11551802008768078,6.386298634169939,0.4341464555031962,0.5099613282030685,0.9044057630899927,722.5744 -> 369.1,CE,32507.4423255847,95897.3465576379,33277.1823158258,32347.2622451703,32090.8821334869,36290.262512206,56813.6240920898,32841.4622650182,40256.2427368202,35304.7424278358,15995.0610961898
Lyso_PE(13:0),-0.1188137205237641,5.506089002831245,0.4590023425774348,0.4980905991061584,0.9044057630899927,412.2386 -> 270.2386,PE,18711.3615188664,23323.18164063,23228.561462399,21071.7416152924,22324.661552426,20970.641536709,24892.041915901,25983.681915278,21781.1013259946,21174.221405028,11607.6007690386
PC (34:1),0.1176188006478277,11.378322414605142,0.4503505788707116,0.502168517058728,0.9044057630899927,760.6 -> 184.1,PCandSM,1668685.57409658,1133100.88745108,1370352.75585934,1191856.39440906,1590779.64526308,1645115.42285146,1443434.61987327,920731.40759354,1163177.25317395,1096828.65966802,622156.94287127
PCo(32:1),0.1175183882428052,7.421493873868168,0.44945044055111794,0.5025960469589809,0.9044057630899927,718.6 -> 184.1,PCandSM,113980.927673405,81309.8446350315,90315.944724963,73552.3253174,92946.885086015,85844.486480714,94753.746398942,70969.186096181,77362.125320416,77888.345214849,36917.082397475
PCo(36:5),0.11879369004635205,11.449847690577794,0.4593903741363192,0.49790902049592245,0.9044057630899927,766.6 -> 184.1,PCandSM,1784628.25036641,1202045.01196287,1407747.01062011,1186028.27197273,1648603.4388423201,1667349.98974555,1418677.3032228,949261.09082029,1233804.9558105,1232863.84179674,723037.90771509
PI (20:1),-0.11859971821833551,7.264684951311512,0.4577441326055123,0.4986801471720148,0.9044057630899927,644.3505 -> 367.3505,PI,70567.163909941,84709.705993625,73655.885635411,78481.305877751,72841.46551514,54900.144012462,154404.251495336,58996.003784159,68866.464172336,68061.084014855,27839.061950692
"PIo (36:1), PIp (36:0)",0.117364987520555,8.599610478088076,0.44835627391989874,0.5031165689589677,0.9044057630899927,868.6009 -> 591.6009,PI,177805.45263676,206274.69384766,223781.71728531,207023.53613279,203539.59375,235459.89758298,185399.81213381,226139.27502446,149460.76940912,119153.54748536,88678.80688475
SM (d16:1/22:1),0.11668297984139976,11.419062294089207,0.44321498698263895,0.505574785957496,0.9044057630899927,757.6 -> 184.1,PCandSM,1726189.69030742,1192275.46594264,1435108.40490742,1173753.18847667,1653183.28759805,1615693.18945343,1496872.99707044,888724.8413088,1235841.51782217,1233074.82885736,619074.20385758
TAG(54:8)_FA 16:0,-0.11562139362709527,11.220694091618833,0.43518768883404846,0.509454345541971,0.9044057630899927,892.7 -> 619.7,TAG1,1119766.86645534,1222318.26049814,1157286.02099617,1077001.77148447,1150031.78173833,1186149.54003885,1226075.4089353,1114964.07714828,1292832.08959976,1216738.67114225,594875.320373492
TAG(58:4)_FA 16:1,-0.11575161096271343,8.886704496974314,0.4361316753838764,0.5089954646483544,0.9044057630899927,956.9 -> 685.9,TAG1,255773.122070322,252565.19750963,184171.9517822,264068.039367698,270639.659667929,251437.79663083,219280.19384767,305687.360229488,226918.456787109,288766.800048952,33374.7624511665
TAG(60:0)_FA 20:4,0.11644363494122022,6.114037387797848,0.4410771499784687,0.5066030186419604,0.9044057630899927,992.9 -> 671.9,TAG2,39725.302917503,36860.9825324943,37134.0426101483,34180.562561049,41177.9028663497,34660.5627441199,30485.4021644529,33468.0424156246,42417.0430641087,29093.28195954,9694.9607620259
TAG(60:1)_FA 18:2,0.1163181715223335,6.378348807809764,0.4401835569761945,0.5070338735354228,0.9044057630899927,990.9 -> 693.9,TAG2,43859.2230491748,45618.1835860986,47943.323349004,39343.9430427743,51266.7034110922,41997.0626525769,39011.9224853575,39280.3827934492,48014.663417814,36594.602611517,11086.8207931515
TAG(60:12)_FA 16:1,0.11530994925515703,5.970367290447323,0.43246030589156426,0.5107841765065259,0.9044057630899927,968.9 -> 697.9,TAG1,32893.60232543,29750.982238776,31696.082397432,28675.121948243,31644.822387714,25463.46179199,27760.042053225,28684.282012937,28638.06219483,28459.682037348,22325.4815406785
TAG(60:12)_FA 18:0,-0.11639046498366167,6.179143177281149,0.44066595491108274,0.5068012023266404,0.9044057630899927,968.9 -> 667.9,TAG1,33777.382293712,36233.342773442,32102.482147201,33534.002410875,34385.362396211,31747.322357178,37508.582458476,39293.862609848,34622.562377921,36188.122619629,21342.0015678476
TAG(60:2)_FA 20:0,0.11689346955693435,6.415601853308892,0.4445537343937076,0.504932711059072,0.9044057630899927,988.9 -> 659.896,TAG2,45719.023620588,49652.343933124,46244.303344711,42468.163009651,49364.523254376,42765.5833473301,42789.6431007294,40061.503120406,46758.3833007848,37373.6226272732,11867.7206764155
TAG(60:3)_FA 20:0,0.11784332847502292,6.2541208046213494,0.45177521914265384,0.5014931344852888,0.9044057630899927,986.9 -> 657.9,TAG2,43383.48272705,41127.543121337,42695.723129287,38087.322570807,44695.763122561,37486.8025550797,33893.5027122459,36880.5825309696,47563.4830093356,32875.1023101745,9458.5207290657
PE (42:8),-0.11417313310095924,6.570693002770014,0.424131291287722,0.514882775635672,0.9063396480261894,816.5539 -> 675.5539,PE,45178.28390507,54034.223358092,42122.183517453,43072.402694720004,51961.943527204,49981.963317869,43400.763183589,52484.143783554,55420.964675987,47332.863204948,16520.1812133706
PG (42:7),-0.11417485340984752,6.612682860771597,0.4241427962969446,0.5148770747314381,0.9063396480261894,866.5641 -> 677.5641,PG,43986.423644995,58237.344299322,48294.163925162,42232.323028577,42602.003051748,51838.664001482,44480.763153072,51415.263916012,50607.303649912,48665.403839123,24496.341751102
TAG(50:2)_FA 18:1,-0.11430417837933793,12.329573007307989,0.4253363208663359,0.5142862628854851,0.9063396480261894,850.8 -> 551.8,TAG1,2419617.0429688,2671409.515624,2558566.2910152,2385535.3457026,2605006.3203121,2553018.3710959,2640613.7519546,2751296.3271481,2809450.0468765,2559564.0585928,1029334.5303763
TAG(58:8)_FA 16:1,-0.11432945570073215,9.40837648580029,0.42549580625927774,0.5142074048208337,0.9063396480261894,948.8 -> 677.8,TAG1,321492.58300788,369613.42651348,332464.341797,320999.50207522,342669.60180687,348561.44433609,353821.8077394,346888.16308597,373103.32543942,353921.88464367,119719.328140246
TAG(60:12)_FA 18:1,0.1140345150005032,5.897369522686693,0.42296037031303513,0.51546356115084635,0.9063396480261894,968.9 -> 669.9,TAG2,27157.521881101,34823.342590318,33115.842376702,29826.922302253,34460.122650135,26896.6419181869,28397.7219085721,27701.742065437,32928.32241821,27339.02162171,11244.1408348022
22:5 Cholesteryl ester,-0.1124672847467867,7.201335754568073,0.4116290499296156,0.52114381994792,0.9105590262320452,716.6002 -> 369.1,CE,59354.584053036,117846.587554894,58116.8838882549,58405.624259942,56215.5237426693,65905.9044189453,93367.527145385,63868.1847534254,77768.6859970139,65901.324645984,42027.22299194
22:6 Cholesteryl ester,-0.11312348951709526,7.243148935756657,0.4164492428808444,0.51871414161486,0.9105590262320452,714.5845 -> 369.1,CE,59099.3843574503,121151.348739595,57542.644103986,58792.9038925191,62499.464569089,69865.585403454,91163.086860652,66868.184951785,83648.025924705,64999.004722592,44244.4034881439
Lyso_PC(3:1),0.1123417435808848,4.639251015181822,0.4099603057871163,0.5219896532553794,0.9105590262320452,312.1134 -> 184.1,PCandSM,12564.1008605934,14123.4609489389,12948.360877991,12336.3208084084,12261.420883183,9907.7407188433,12300.6009712242,12136.2809295667,11960.8607864376,11510.78079986,6611.080471037
PE (40:7),0.11266712017448893,6.806510980269277,0.4130472947812507,0.5204268571390199,0.9105590262320452,790.5383 -> 649.5383,PE,51477.984115605,62649.32449341,63897.563964831,57863.803939828,56556.544509893,61244.824127124,50084.283599825,42329.982940665,53915.363708454,55231.243759202,26555.421859749
TAG(56:8)_FA 18:0,-0.11234000324520553,10.569603846785146,0.4108373827621108,0.5215447886873281,0.9105590262320452,920.8 -> 619.8,TAG1,728111.13183596,773380.3978273,733210.21166985,693555.37158194,733267.13476572,748356.89233416,762417.8757325,749985.0007324,822353.69091805,768288.45019531,368462.086517462
TAG(58:9)_FA 18:1,-0.11241227806994267,11.055660827283186,0.4113709125012974,0.5212745032370569,0.9105590262320452,946.8 -> 647.8,TAG2,1027822.57104485,1160604.46057148,1129549.3923342,983241.69103997,1166250.49096689,1180414.26513666,1130365.94860835,1122323.89709456,1271518.49560556,1048374.47973631,216974.493957551
Cer(d14:1(4E)/24:0(2OH)),0.1090225285625266,6.774898309853996,0.38674462210792626,0.5340155492689291,0.9115992649847676,610.6 -> 208.3,CER,46570.2233200027,52330.2040557826,51112.6436881797,61598.0038795441,53816.0241546619,51122.2436103799,50379.5238876419,47949.5035629319,46238.7035140956,44416.7626533645,42214.8032379164
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",0.11097329842506662,11.006613892870266,0.4009084084545975,0.5266204894981201,0.9115992649847676,474.4 -> 85.1,AC,1502844.37670897,921168.423125736,1264667.45251517,1145220.03778067,683913.967590264,856269.163269198,1440895.47241265,781290.34228514,1022026.91625976,914143.220763263,347825.98486332
Lyso_PC(22:2),-0.10892616681320537,5.579442267349585,0.38580857911871647,0.5345108601473056,0.9115992649847676,576.3951 -> 184.1,PCandSM,25768.4217605609,23323.5818023746,21905.961883544,22494.641609188,16675.4010925264,21079.1814804055,29035.6422119056,22484.00149537,21417.7211646983,21969.721527099,16087.2611694297
Lyso_PE(20:0),0.10831235678904233,4.884180993924359,0.38120242460338716,0.5369604205985101,0.9115992649847676,510.3481 -> 368.3481,PE,13534.4208374005,16020.301048277,14536.6410522416,15237.3010520926,15117.6410827651,13495.760971079,13825.3410263102,12330.7209396284,13875.9208602882,13682.3208541847,9103.2606277479
Lyso_PI(16:0),0.10771677044973942,7.55018196103012,0.3776335722986913,0.5388724372374765,0.9115992649847676,590.2962 -> 313.2962,PI,100311.988281274,108773.487915083,105602.626648036,99861.447998117,91028.646118189,86891.445800808,93720.327209472,82655.785827641,99460.747100752,93891.306427032,30428.102142322
PC (44:3),-0.1105210673091875,4.794710335861976,0.3968973008473142,0.5286959857931813,0.9115992649847676,896.7 -> 184.1,PCandSM,13843.4809074278,16679.3410491964,12619.6208572341,12130.1207809408,13061.3009986977,16808.0412521302,14720.6410026535,11348.8207931483,15541.9612808169,13344.0809554973,5559.2604141235
PEo (40:2),0.1099471016931939,6.376142501891965,0.39328249589782166,0.5305790094850239,0.9115992649847676,786.6372 -> 645.6372,PE,40552.12275692,46478.462738028,42644.423126222,43502.982864381,43151.123138418,38009.82235717,37602.902770988,39678.182975747,41138.323348989,38585.422760019,19979.901535039
PEo (40:3),0.11079654278213621,6.259231022248971,0.39935793445204126,0.5274210326211287,0.9115992649847676,784.6216 -> 643.6216,PE,35485.702133173,41927.042724593,37889.762344349,41946.262878393,41120.183197025,34136.102478013,36387.302383412,32859.922309861,41108.382659913,34553.142272936,19316.361404411
PG (20:0),-0.10882328625425172,7.083953177624161,0.38538740043622965,0.5347340002088482,0.9115992649847676,572.3294 -> 383.3294,PG,73308.3849334337,74658.8046646648,62671.4438285676,65462.4447174168,59284.1644096014,64241.824188191,84344.387603683,64630.644393923,73408.965271059,66211.965080229,25583.5016174507
PG (40:2),0.10926681877095,6.321272907056552,0.38842143713611677,0.5331303305403525,0.9115992649847676,848.6111 -> 659.6111,PG,35929.822631831,48623.283309903,49029.442687966,36468.62242128,37942.862426763,38120.542663567,37490.462951646,33404.822303761,39541.862472537,38508.402770993,19912.101501459
PGo (28:0),0.1085454868006237,6.428098463210875,0.3833318928014364,0.5358254358639912,0.9115992649847676,670.4753 -> 481.4753,PG,38941.443115236,64936.765159648,39921.022598249,44104.382873531,38041.642684937,40377.502746583,41243.38262941,38944.782669067,41911.56243897,40684.982894896,19947.0814209025
PI (20:5),0.11046422683281724,6.433672889609393,0.3969802528479818,0.5286529151846521,0.9115992649847676,636.2879 -> 359.2879,PI,41746.5235900729,46812.182586655,37524.40294647,44892.163619982,37642.2026062,38934.402969354,38495.102653509,37678.662948622,35826.422653208,37178.902679424,34371.4824752779
TAG(52:0)_FA 20:0,-0.10787269488000965,9.348852027645254,0.37880391584963036,0.5382440564180639,0.9115992649847676,880.8 -> 551.8,TAG2,278404.54035556,352898.246742347,387172.98583993,288908.903324045,380298.58496083,402504.028556936,287237.900794917,344631.124935039,427369.752746382,305862.921996983,59062.3840370077
TAG(54:2)_FA 18:1,-0.10922155183466656,12.772497453140396,0.3883613357320428,0.5331620132101738,0.9115992649847676,904.8 -> 605.8,TAG1,3308470.21533254,3639465.39697413,3460635.3837866,3277918.8408214,3438374.20800732,3513982.03124912,3643331.9472652,3616322.43725531,3650814.77246044,3547055.96679746,1477419.08633039
TAG(54:7)_FA 16:0,-0.1118761503706962,8.890192083351131,0.40742025232756873,0.5232817960161616,0.9115992649847676,894.8 -> 621.8,TAG1,218445.27575686,240829.45825194,228401.03540033,215107.05603027,236097.3984375,229156.49743659,244960.35644532,232030.97851564,253818.15747062,237737.19506839,119203.748825101
TAG(56:0)_FA 20:0,0.1098981014086425,10.239051077058562,0.3931729396135779,0.5306362675920513,0.9115992649847676,936.9 -> 607.9,TAG2,545758.26074219,839110.97607415,737741.7265625,575936.66308591,701170.60937528,615574.22314413,626343.82324203,567092.56201179,729322.69287112,523661.36035186,92726.2459983688
TAG(56:6)_FA 16:0,-0.1091647348998702,7.729748411600441,0.3878602759480288,0.5334262812140526,0.9115992649847676,924.8 -> 651.8,TAG1,97453.1069336,101175.06652835,103563.86743164,101982.50744629,103197.30737303,100993.4470215,107158.20751951,106891.78674314,111746.28784177,106151.38806153,55226.0236091643
TAG(56:7)_FA 16:0,-0.10775833489649439,9.20107625024395,0.3779964236908882,0.5386774717255433,0.9115992649847676,922.8 -> 649.8,TAG1,276321.75903332,310090.88256847,292913.30151372,274123.83886733,291226.6003418,287264.78125,309116.02124031,296580.52233886,314440.31958034,306745.18200684,121532.529281592
TAG(58:7)_FA 16:0,-0.11144114049286265,9.408520906241296,0.40427391540720237,0.5248902423830751,0.9115992649847676,950.8 -> 677.8,TAG1,331005.88305671,359873.74316409,343225.0659179,313216.7001953,338817.78442373,351120.00317385,357682.98571749,339811.92553719,368264.48706049,354971.90454094,122252.207992569
TAG(58:8)_FA 16:0,-0.10777239199551221,11.903168289870031,0.37812420683621895,0.5386088426195867,0.9115992649847676,948.8 -> 675.8,TAG1,1844834.24169903,2066493.54443349,1940881.88330067,1837357.55615265,1929936.28662117,1998845.40576166,2068306.38232425,1862216.28613276,2097188.4638672,2056960.83203134,595916.520416331
