lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40GFP1,40GFP2,40GFP3,40GFP4,40GFP5,40DN1,40DN2,40DN3,40DN4,40DN5,SolventBlank1
TAG(58:9)_FA 18:2,0.2606580655935523,9.691738826237502,1.0836651921636076,0.297879072079455,0.9999320773204663,946.8 -> 649.8,TAG2,550740.88818401,373642.70654316,363746.20556622,885079.63818373,424214.88671891,299599.33862319,383360.20849601,551755.67846675,367090.82360845,419554.42724633,60003.024066935
TAG(58:9)_FA 20:0,0.051397247556830054,7.634831329842651,0.04218506382972009,0.8372674102735811,0.9999320773204663,946.8 -> 617.8,TAG2,118096.08862305,96585.46667482,117754.307861297,110445.06835938,117483.68969727,94619.646484374,100288.167114253,99771.88696292,103407.007263175,111694.46777343,26396.8420066802
TAG(58:9)_FA 20:4,0.16249350865920553,6.461516536110226,0.42138406152128005,0.5162472312225624,0.9999320773204663,946.8 -> 625.8,TAG2,68035.885559084,43773.703185998,43437.26293943,54996.303771984,49127.923522936,42167.442932127,38428.882507321,50169.003356916,43119.503082274,43754.263061533,11486.1807098403
TAG(60:0)_FA 16:0,-0.01809717579688615,6.768756903182009,0.005229650428191235,0.9423501756240538,0.9999320773204663,992.9 -> 719.9,TAG1,63390.664489745,50705.823425287,54790.643798826,61552.064575204,56656.064086915,52325.203796386,49270.403381353,59066.003982528,52298.563568098,60642.084442136,25576.6818122823
TAG(60:0)_FA 16:1,0.0881153371969365,6.325233313378329,0.12395157305805071,0.7247875895221274,0.9999320773204663,992.9 -> 721.9,TAG1,57037.583740241,36189.202651949,39146.3225708,46490.463256817,39114.422546367,38888.062835718,38742.542633059,39753.84277345,37668.762695334,37478.642547595,20122.3815307604
TAG(60:0)_FA 18:0,-0.00216261604487637,7.763236464720649,7.469033062079689e-5,0.993104482798719,0.9999320773204663,992.9 -> 691.9,TAG1,117230.108276391,107953.168121334,117769.78724667,115504.247802728,120797.987907389,101185.667037966,104694.407135032,101453.087554935,114558.167953501,125114.62833405,46323.1234817462
TAG(60:0)_FA 18:1,0.15146907175793403,6.5669596156537615,0.36617842874107964,0.5450947567814238,0.9999320773204663,992.9 -> 693.9,TAG2,63439.324539192,48179.783386236,52243.2234954831,61204.604339604,53531.423706022,38679.062835674,46616.9633636245,48060.543029766,46376.043182363,55894.663696293,11560.2407951295
TAG(60:0)_FA 18:2,0.11430390051890633,5.837525675343035,0.20853495819073942,0.647918119935116,0.9999320773204663,992.9 -> 695.9,TAG2,43424.423034636,28331.722045902,27583.4821395866,35265.40245056,30422.302032456,27706.561798097,26297.5818214427,30453.822265631,29437.542205814,29189.042266835,7954.4405746443
TAG(60:1)_FA 16:0,0.053059235310378705,6.694123832456541,0.04495148093462831,0.8320932700989463,0.9999320773204663,990.9 -> 717.9,TAG1,65468.844985977,47120.583084115,55250.563781744,54526.10391233,52129.863998429,46595.543609623,46833.183319096,51895.923736555,49382.963317866,54175.204032893,28255.7818756015
TAG(60:1)_FA 16:1,0.060817656990430194,6.714174473149727,0.059057629822518665,0.8079916422634756,0.9999320773204663,990.9 -> 719.9,TAG1,61986.8640785284,49909.483299272,53534.943252555,64651.644714336,51164.7639388962,47599.1432418739,48908.663207997,55450.6640662987,52856.8034972839,48742.383476268,27183.9018440295
TAG(60:1)_FA 18:0,0.01594770032413059,7.8996663685765345,0.004061648844526644,0.9491843674857869,0.9999320773204663,990.9 -> 689.9,TAG1,127820.028869615,117158.80834963,135284.249938954,124887.689025861,125662.829345731,100769.526794451,116594.708862305,112539.608215312,120628.588928222,137565.810302758,59031.6444854704
TAG(60:1)_FA 18:1,0.11087471987791243,7.637817642862351,0.19627308304370672,0.6577460745551654,0.9999320773204663,990.9 -> 691.9,TAG2,114186.828430182,101654.507385228,113564.507572176,126933.428771984,122626.529174792,87933.7663803352,96539.4669837537,100404.927150709,100475.086299868,119526.207904808,21947.7617607112
TAG(60:1)_FA 18:2,0.20582478938545504,6.55538454309837,0.6758816692824894,0.4110084740335267,0.9999320773204663,990.9 -> 693.9,TAG2,69209.164833096,52036.203918437,52293.1437950459,57026.224121091,51164.103240973,42700.4828720086,41843.4229354887,45345.2028922775,43405.4633140595,56178.7237243571,11086.8207931515
TAG(60:1)_FA 20:4,0.24176796154536695,5.907716159977377,0.932109895072216,0.3343152696622664,0.9999320773204663,990.9 -> 669.9,TAG2,49679.403900145,30682.6022338869,29266.7619781448,34607.702468869,35077.582397462,26064.7418632499,24104.5017051662,31671.9221916109,29036.1622772098,31501.5423240505,9162.4606819109
TAG(60:10)_FA 16:0,0.16900908057851438,6.079220775442818,0.4557836613242898,0.4996011055209385,0.9999320773204663,972.9 -> 699.9,TAG1,50230.003662111,30248.042358409,33720.14239502,34500.22244264,35975.642761238,30585.562042223,29200.262298576,31656.462188721,33590.862518302,29363.4220962419,19861.1214828429
TAG(60:10)_FA 16:1,-0.10566400560565546,7.5667310629121936,0.17826048250162785,0.6728724358716762,0.9999320773204663,972.9 -> 701.9,TAG1,119864.76831058,86346.34570312,82913.34594725,113775.56933598,90451.366332971,118176.2071533,96684.66711428,116653.18847655,82524.365905755,85556.526184095,37788.5622901941
TAG(60:10)_FA 18:0,0.07247812765201254,6.8840666822780845,0.08387463299936826,0.7721137164066597,0.9999320773204663,972.9 -> 671.9,TAG1,78802.766326865,55835.783386291,51851.003845206,81699.785980158,56413.383422826,46392.703247065,53356.303070075,59593.204040533,75716.204772944,53856.884338364,25948.301765443
TAG(60:10)_FA 18:1,0.04725007760806763,7.327881823143333,0.03565128860893907,0.850237432310963,0.9999320773204663,972.9 -> 673.9,TAG2,105455.807067875,82465.146057185,82147.105381044,97260.027099607,87160.366394054,73263.465484613,78358.065505997,84365.10583493,84328.665954591,93158.146118139,20556.8415031386
TAG(60:10)_FA 18:2,-0.1005633052851906,11.390142648159243,0.16148877775594883,0.6877895180067547,0.9999320773204663,972.9 -> 675.9,TAG2,1377796.47412129,1347878.11718799,1513580.58293885,1531437.31445357,1557566.48950172,1404997.19860828,1529799.44934052,1280197.33813457,1560952.68286121,1636301.01086412,222166.576950074
TAG(60:10)_FA 20:0,0.11356163484955058,6.737052080488682,0.2058774270572028,0.6500180043068242,0.9999320773204663,972.9 -> 643.9,TAG2,77102.565490718,53026.163940433,48804.563293441,73198.104888942,60397.163940423,58313.044677706,49513.923126227,60930.604492169,46783.443511967,55781.824035638,11220.2008247384
TAG(60:10)_FA 20:4,0.17112842057354322,6.916330988662797,0.46736762968635004,0.49420068108420556,0.9999320773204663,972.9 -> 651.9,TAG2,91206.346008333,61825.944152827,52660.2838897908,85342.726318284,69702.684417755,59215.823944066,47305.003417989,76998.605712944,55712.283721931,61496.744903554,12763.060791017
TAG(60:11)_FA 16:0,0.14393287911185945,6.052514322935931,0.33061470477670696,0.5652973516324215,0.9999320773204663,970.9 -> 697.9,TAG1,51791.023498526,28680.382202154,28806.082214362,36557.522613512,32540.56207275,27953.502075199,30150.962326041,30332.742462164,31241.722228991,31578.202209467,20981.861248007
TAG(60:11)_FA 16:1,0.15908114872893406,6.10099110063123,0.40383964731506716,0.5251129356015904,0.9999320773204663,970.9 -> 699.9,TAG1,50840.0037842,32629.262390131,34957.722473141,35751.26245115,34993.102417004,31325.642120364,27819.642150885,34757.662536634,31869.602386469,33442.362396233,18402.3410720827
TAG(60:11)_FA 18:0,0.026062975452595387,6.176799046639817,0.010845298714571072,0.9170576417640292,0.9999320773204663,970.9 -> 669.9,TAG1,49521.723541251,31969.682495125,34239.282470687,38533.402679451,35410.342590332,32885.042266847,34274.982696519,38943.162475579,35098.622528065,33886.922210711,20291.3214492789
TAG(60:11)_FA 18:2,0.02517838934648642,7.3286487891811385,0.010123725661756566,0.9198547182241154,0.9999320773204663,970.9 -> 673.9,TAG2,104364.00720215,80828.705566377,83887.465576189,96059.225891097,88399.005981442,76305.205749515,84216.105346656,83945.46594238,80227.265808116,94539.946166993,18700.8415031401
TAG(60:12)_FA 16:0,0.25568679515481507,6.189340167649172,1.0424408858368683,0.3072544652006591,0.9999320773204663,968.9 -> 695.9,TAG1,66020.844329834,34067.842285163,33916.302093497,37275.022338859,38860.982421857,32513.682495109,32186.722381602,33624.922485348,33442.002319329,33317.682556154,17930.0813331609
TAG(60:12)_FA 16:1,0.19722099661433629,6.094775784000267,0.6205179730779946,0.43085486906314846,0.9999320773204663,968.9 -> 697.9,TAG1,53347.703430159,32462.302093491,32763.28225706,35418.902465825,31706.8623047,30169.302291868,27754.841827386,32744.002349858,29273.602172858,32063.082061783,22325.4815406785
TAG(60:12)_FA 18:0,0.0697692131252542,6.339055978326347,0.0777145576038265,0.7804187993550669,0.9999320773204663,968.9 -> 667.9,TAG1,56966.084411625,35099.582214351,37058.78234865,44593.143341045,43459.263214132,43195.16308594,36212.562622046,42985.843353273,36451.522674571,35778.222747798,21342.0015678476
TAG(60:12)_FA 18:1,0.2582916903218116,6.097144369092083,1.0637509041643936,0.30236124708771206,0.9999320773204663,968.9 -> 669.9,TAG2,54372.203857393,35181.882507324,32401.802398682,42531.342468289,40052.262969966,29411.56222533,31062.082397448,36633.442565913,31533.141967764,32070.622253408,11244.1408348022
TAG(60:12)_FA 18:2,0.2614346396980845,6.648668860412654,1.0898902206058665,0.29649553370906295,0.9999320773204663,968.9 -> 671.9,TAG2,73076.605468723,55261.124084434,46237.683258082,69732.984741188,61008.803894018,39525.442901561,44760.883163467,52625.123962402,48913.864196757,53400.38385012,12468.1407852181
TAG(60:12)_FA 20:4,0.035567469245757176,8.497643585094588,0.02020324573641119,0.8869709068242905,0.9999320773204663,968.9 -> 647.9,TAG2,223452.83666995,188367.61511232,199444.554992666,206421.43505861,209196.05615235,178046.352325455,189154.174255392,170891.8725586,197920.51550294,207799.83398435,37702.3224029612
TAG(60:2)_FA 16:0,0.15010820991598645,6.350233612800267,0.35960896168518275,0.5487234883914489,0.9999320773204663,988.9 -> 715.9,TAG1,60466.864379895,36627.282775869,41336.703033438,48969.103363036,37178.842529275,34110.762222288,32357.542358403,44574.323242163,39149.862884525,39410.762664774,22110.8814620903
TAG(60:2)_FA 16:1,0.09538508845424322,6.681264763580634,0.14525388864149136,0.7031128113916756,0.9999320773204663,988.9 -> 717.9,TAG1,63820.124511727,44499.163269063,56475.104370106,57642.364562987,54716.303894024,44124.203201294,46083.583343476,51184.84320066,48495.763458271,54013.383850101,27166.1219139079
TAG(60:2)_FA 18:0,-0.20171816289498157,7.045633190261328,0.6492450201122324,0.42038273392024844,0.9999320773204663,988.9 -> 687.9,TAG1,86995.866271962,53159.663909902,60074.784057629,70003.625366198,57519.984375031,71408.205505353,59454.48406982,110305.086059593,54737.743408187,58858.144500733,30229.8419532881
TAG(60:2)_FA 18:1,0.06673464239147214,7.7780628141666615,0.07111665034904036,0.7897178236772993,0.9999320773204663,988.9 -> 689.896,TAG2,129182.84936522,115584.988342263,123343.688804618,131167.60900881,127960.24890138,100074.986831668,108436.307693481,113648.3676758,110159.447372449,131947.589920032,25192.3618965199
TAG(60:2)_FA 18:2,0.06882488168383474,7.679356005213047,0.07564038941075069,0.783294742495974,0.9999320773204663,988.9 -> 691.9,TAG2,119915.468200668,104113.407409674,118376.587459559,119766.268005394,124585.189209,90711.526275655,93854.9270324706,101224.387207025,113271.247699741,127686.928947456,22862.7416343579
TAG(60:2)_FA 20:0,0.09288799306974556,6.593387069835138,0.1377496640523077,0.7105284790657321,0.9999320773204663,988.9 -> 659.896,TAG2,59430.444702144,47992.643432617,48538.2634811409,66952.184631359,55356.523681628,50182.463439946,41207.5427436758,53722.143676759,46166.923660267,53937.30404665,11867.7206764155
TAG(60:2)_FA 20:4,0.23576687855233344,6.074029950607615,0.8865074445561167,0.3464255154373922,0.9999320773204663,988.9 -> 667.9,TAG2,53403.963455228,34364.362426743,31681.3623924206,44796.102874751,40447.042968738,35745.042602525,25116.7817497142,35811.402526855,28480.4417800999,37950.6826934638,7551.1005859368
TAG(60:3)_FA 16:0,0.1530838637666481,6.06331147417043,0.37397310475370205,0.5408465107539295,0.9999320773204663,986.9 -> 713.9,TAG1,49886.863586405,28355.161956792,33649.682495126,37471.222869881,32691.302307122,32059.382141123,27139.382110582,31864.38221742,31089.222229011,31358.642303469,19695.0814056414
TAG(60:3)_FA 16:1,0.23050093526647653,6.327197029785108,0.8474183939273416,0.3572836889227453,0.9999320773204663,986.9 -> 715.9,TAG1,60701.803588876,37651.442779519,39781.062805189,50667.584350581,36525.702255266,35457.102661135,31826.502182001,41747.742614735,33323.302398662,37599.342529292,22963.3015060489
TAG(60:3)_FA 18:0,-0.22119241006593052,8.793644651232025,0.7806345487697399,0.3769471424654323,0.9999320773204663,986.9 -> 685.9,TAG1,376396.468383847,146615.590271023,155256.292999177,331853.740539299,179647.191680905,489388.690795937,199190.851989692,284120.844665424,163897.751464863,157897.310974142,27570.3219871557
TAG(60:3)_FA 18:1,-0.002130934644673938,6.897673378945737,7.251173747135908e-5,0.9932057899613135,0.9999320773204663,986.9 -> 687.9,TAG2,88652.186645525,57700.664306592,52135.943469985,76662.465881356,59212.044067376,55464.503601082,47664.2435417407,103187.327758733,49253.583602882,59144.804321265,14071.2810020416
TAG(60:3)_FA 18:2,0.04821723699469686,7.795509136291441,0.03712721457293355,0.8472062704177361,0.9999320773204663,986.9 -> 689.9,TAG2,134375.78845215,115698.66821288,122740.789264687,131324.26953124,127241.42871093,102355.026977551,107692.388103482,112803.32861331,118789.088806124,133246.508483891,25332.8217773406
TAG(60:3)_FA 20:0,0.18117216415179688,6.643612574730082,0.523780102275623,0.4692336371796437,0.9999320773204663,986.9 -> 657.9,TAG2,68037.645233164,55919.144042962,45489.4431342721,71497.705078135,59433.804168687,52544.563659652,39403.7825927805,61300.404174809,45108.52325439,50877.06326295,9458.5207290657
TAG(60:3)_FA 20:4,0.26036339770942696,6.983748545357361,1.0810471632612462,0.29846341651446834,0.9999320773204663,986.9 -> 665.9,TAG2,97940.207275371,52041.983398425,75003.2051200626,88294.526061995,79720.865264867,63179.884704597,49035.2436561601,72345.964843721,59323.363891609,63829.204620345,10501.6007080117
TAG(60:4)_FA 16:0,0.16531644301394854,6.124999763482232,0.4361028466572776,0.5090094680075038,0.9999320773204663,984.9 -> 711.9,TAG1,59273.90386961,33686.122329718,30534.142364501,40527.142868042,29472.222198479,32588.342620834,30237.242218025,31975.022186292,29860.522155751,36683.802825917,18820.5613327002
TAG(60:4)_FA 16:1,0.15123292060574195,6.055248564948444,0.36498802151241705,0.5457489820106743,0.9999320773204663,984.9 -> 713.9,TAG1,55335.764282244,30824.702178955,31248.662277231,33634.642517084,30412.302459717,27588.261993395,28160.362335183,32935.262359623,32179.422058103,32256.802032477,19209.1812973053
TAG(60:4)_FA 18:0,0.03546055860746188,6.512947877944899,0.02007768159484158,0.8873203431531207,0.9999320773204663,984.9 -> 683.9,TAG1,58214.22442628,44118.143096931,42798.362731901,53814.943664544,44390.643371569,42745.023071284,45263.903228754,46741.08322141,46150.002868659,42337.182678232,23053.8817062363
TAG(60:4)_FA 18:1,0.08056050504357057,8.592885646981886,0.10363753438286949,0.7475073614740592,0.9999320773204663,984.9 -> 685.896,TAG2,394540.988891739,139565.769988983,142922.129863745,326247.442016698,164743.752532916,332606.899780361,140962.35036846,276477.53900155,130036.449157755,148480.949157704,13406.9610061679
TAG(60:4)_FA 18:2,-0.023563847709310064,6.921953086180179,0.008866607629897771,0.9249799413392048,0.9999320773204663,984.9 -> 687.9,TAG2,94117.626770021,53947.26373288,54512.0842018301,79922.625610308,58507.844421392,58825.203491208,47536.7634391526,104709.446716295,55337.023773179,58715.404479961,11973.7007904057
TAG(60:4)_FA 20:0,0.15971696499220514,6.223927223113051,0.4070946815692198,0.5234478258393056,0.9999320773204663,984.9 -> 655.9,TAG2,54131.524169942,39074.422698965,38210.4628143578,44152.823089578,45443.163452129,34231.202377329,32740.7223625282,38600.402832022,36990.322540278,43483.483215341,8340.5006141673
TAG(60:5)_FA 16:0,0.14370243065014554,6.174004463815789,0.32957178800592146,0.5659113436572839,0.9999320773204663,982.9 -> 709.9,TAG1,54410.783935569,34623.222366315,34913.782470694,39870.862487802,36440.002685526,37392.902618398,34118.442413337,30679.202301027,32894.222320544,35139.822448734,17760.2812995927
TAG(60:5)_FA 16:1,0.1480578021770677,6.177105823413087,0.3498434062303488,0.5542017873847728,0.9999320773204663,982.9 -> 711.9,TAG1,58905.183715811,34387.542846668,31758.742248541,42323.002990728,33913.502410881,30170.002090457,38149.18228151,32922.542449942,30728.401794422,38173.36289977,17949.8413391122
TAG(60:5)_FA 18:0,0.016536561993167397,6.442595735004811,0.004366319307564481,0.9473156222611874,0.9999320773204663,982.9 -> 681.9,TAG1,57555.924560558,36481.822448741,38440.942443855,52008.683776836,46123.023010269,41060.942718516,44465.12316894,44427.863403305,42088.04299929,42061.3227844,21896.1414947529
TAG(60:5)_FA 18:1,0.11707852360721467,6.432664364267283,0.2188111855225543,0.6399472320290304,0.9999320773204663,982.9 -> 683.9,TAG2,63822.644165025,43111.403015139,42301.462680804,56475.184112524,46767.543426486,40830.3828125,37962.3626785299,51944.903930657,41653.163299534,46140.12335203,9757.0007362367
TAG(60:5)_FA 18:2,0.05163231108394696,8.64569625434035,0.04257454187609255,0.8365284652907635,0.9999320773204663,982.9 -> 685.9,TAG2,399453.488037004,144904.449279765,139069.891010274,335855.407165616,178235.611816465,361275.32189948,148136.470352192,268333.360351476,135913.270050044,162363.731628444,15160.1010131839
