lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DP1,40DP2,40DP3,40DP4,40DP5,5GFP1,5GFP2,5GFP3,5GFP4,5GFP5,SolventBlank1
TAG(52:0)_FA 20:4,0.770998150748625,6.741663880167875,4.279369846559234,0.03857764804546956,0.06813796064498372,880.8 -> 559.8,TAG2,100179.726623618,47157.163452134,44464.80308533,57898.084350584,54833.263977052,34192.7021140918,41664.302631382,39797.40296935,37571.7225494191,40348.342742933,10069.5607604925
TAG(54:2)_FA 20:4,0.7707138149830083,6.657664637492254,4.276218164100555,0.03864925109092354,0.06813796064498372,904.8 -> 583.8,TAG2,82785.165649405,51350.983825674,46068.283416759,55309.16400148,51147.363739014,33588.74243164,38943.882675173,38268.942810053,32450.722412099,38786.362884522,10296.9608421338
Lyso_PG(16:1),-0.7695160094515026,6.954230976779285,4.26318072281498,0.03894693240956559,0.06857146078492665,500.2645 -> 311.2645,PG,18702.7614669793,98348.36676029,52110.383972185,30807.20225524,13873.1009445126,62719.283523579,78162.984512313,81135.725952182,73780.826049783,66137.284927305,25759.821952819
PI (20:5),-0.7676535959718054,6.330930939110241,4.242427601439432,0.03942575463138033,0.06932230960418002,636.2879 -> 359.2879,PI,11202.8208580022,38803.902679433,22991.0216064386,16516.8412017846,24671.0016364903,41746.5235900729,46812.182586655,37524.40294647,44892.163619982,37642.2026062,34371.4824752779
TAG(60:3)_FA 16:0,0.766586634401058,6.427537496360096,4.230930266443636,0.039693679060255296,0.06970083697052787,986.9 -> 713.9,TAG1,61369.943756105,39267.302597035,41045.50303649,45687.70310974,40859.4226837077,29229.762054458,30439.242095947,26625.841735838,29063.582031237,30414.22210693,19695.0814056414
C22:6,0.7646923175051101,11.28696760326744,4.21093334953548,0.04016423170022613,0.07043369903456874,327.3 -> 327.3,FFA,1359132.02319342,1174151.45947255,1379537.09204098,1265880.90771464,1405128.94189465,1191387.0644531,830074.861816484,837866.999450882,862395.519775391,548472.439453074,520937.133545005
TAG(56:7)_FA 20:0,-0.7641685592506327,7.885676717018551,4.205014416911013,0.04030463175793432,0.07058641858135588,922.8 -> 593.8,TAG2,86728.766433719,69156.924865719,74599.525238005,74283.725830083,79215.246032794,132177.84899904,154343.45056152,147853.65026858,131545.36816408,151905.37182618,29800.3222007772
TAG(60:6)_FA 18:1,0.7637511171881703,6.679747930908182,4.200187834651388,0.040419502023739416,0.07069408279977674,980.9 -> 681.9,TAG2,72974.025558412,55956.583908093,50282.383605956,57101.603912348,54067.103713974,35264.362747182,36310.422637923,38864.902557382,34556.402404791,40736.582763676,9793.9806823733
TAG(60:5)_FA 16:0,0.7609700182338945,6.545327717105852,4.16992347313348,0.04114765815056496,0.07187269048990502,982.9 -> 709.9,TAG1,70700.565093988,48210.703216551,44605.623687746,46927.463867193,43815.943374638,33630.882263209,32055.542053223,32986.222381601,31304.922363273,31695.122497556,17760.2812995927
PG (38:3),-0.7603126650913365,7.369132727637017,4.163065752067951,0.041314560331619274,0.07206914081563098,818.5641 -> 629.5641,PG,46318.562988226,127487.948242186,49358.0634613116,47446.423583972,11983.6208419816,85615.907135016,105093.507690423,102592.447326661,81730.666046148,93917.966888445,43204.942779522
PI (40:2),-0.7587202180122523,5.75313292647161,4.145104365685797,0.04175508124948598,0.07274174680831505,936.6271 -> 659.6271,PI,8385.1805534311,33437.742515562,15909.3812599177,12238.2408142076,17214.5612792962,28340.481803893,35691.762695304,31451.461959833,31689.002014174,28673.342163092,11984.6408195431
Lyso_PC(24:0),0.7584390217295482,5.975588094953556,4.142257409654178,0.041825357545470114,0.07276842758239478,608.4577 -> 184.1,PCandSM,93562.926391739,37407.002578732,12412.1808471704,31250.662368754,4886.7403602622,24046.281784063,23792.941879277,18423.361419679,21477.0816421513,17463.601348881,16411.8212051395
"PIo (38:5), PIp (38:4)",-0.7548443567598685,5.963657397546926,4.103454217237555,0.04279569546449616,0.07435892492781222,888.5696 -> 611.5696,PI,7397.9204978928,34523.68257903,22012.2617263819,12056.7609443566,22049.5815887448,34512.902389533,37407.182891844,35525.962219235,36379.922058099,34011.602142338,15292.5010757413
TAG(48:3)_FA 16:1,-0.7536055094120656,9.456836853998523,4.091001103665576,0.043112099820638974,0.0748105113532451,818.8 -> 547.8,TAG1,242494.258422884,154727.551574784,175124.852172791,298798.422058122,243281.876403792,460778.33276368,415738.09057627,434885.75537115,371245.66479471,419713.66528307,103614.34692002
TAG(60:5)_FA 20:0,0.7518945758694862,6.695212985040912,4.072228580327447,0.043593723653367424,0.07554723837311318,982.9 -> 653.9,TAG2,83976.58528128,53509.2042999238,51918.163070692,54608.683746323,50566.843658448,33425.482269282,39525.782714864,41969.762939431,34331.202392563,39795.062683099,9801.7408065766
Cer(d18:1/26:0),0.7501332962279833,8.143938874178236,4.053688734441948,0.044074936623535496,0.07618174424224673,678.7 -> 264.3,CER,197072.994369469,129745.529815716,162921.932235696,125416.808197033,140530.268646285,94281.0865325698,106958.647270129,93023.7860793021,105051.508316011,89931.9265899531,57094.8837890253
PI (42:9),-0.7503803074922533,5.685243422994506,4.055399407314325,0.04403030188598642,0.07618174424224673,950.5489 -> 673.5489,PI,8938.2806625414,29766.762199397,14349.9609718331,12015.1008644076,16295.3410758922,26327.141860969,34160.862152088,29262.882232665,28885.541839604,26626.801727291,13598.5210266043
CerP(d18:1/14:0),0.749356151920904,7.908468098220279,4.0453537566540945,0.044293094467607146,0.0763594493165519,590.5 -> 264.3,CER,154746.670593249,120973.468460081,132898.369995139,113168.44848635,125988.907928463,75757.485061637,87225.305984514,84097.725952136,88749.2862090356,84528.02696227,43148.9434738119
CerP(d18:1/20:0),0.749556754189471,8.27187707184102,4.047538111995891,0.044235811969463606,0.0763594493165519,674.5 -> 264.3,CER,204474.75630194,131334.289306634,176145.25280756,126532.709228504,155203.770355166,102485.948783966,115885.847679177,97101.787841825,108033.34710698,93098.7267380216,83459.8877563614
Lyso_PI(20:5),-0.747674677947601,6.342470472047286,4.026855343247234,0.04478133853620717,0.07710077011955566,636.2805 -> 359.2805,PI,12289.1006507875,39559.642639159,23430.4816131567,15503.6610488938,24435.161743163,41990.802963274,43990.782844555,40618.482696523,44130.723297132,36073.402969354,36258.342521707
TAG(58:4)_FA 16:0,0.746774046607101,6.966662033540429,4.017618871453209,0.04502724236966423,0.07742346610056551,956.9 -> 683.9,TAG1,88349.166198674,62040.363525388,54828.644134519,69864.60537716,61931.965194655,40120.462524405,45930.262817371004,42523.862854008,46318.223113985,43263.643188471,23499.1817855823
1-O-carboceroyl-Cer(d18:1/16:0),0.7460423054916899,6.823593695484413,4.009804760399447,0.04523638885461571,0.07768220342867858,902.9 -> 264.3,CER,80018.3850631678,52651.7040595795,69581.4444045898,51613.2237281831,60031.5646171714,36300.3224067644,40337.0026931743,43369.523319253,44532.4235534857,39830.6026992724,13432.7809066717
TAG(54:2)_FA 16:1,-0.7448766337715227,8.234659423443336,3.9976836486596308,0.04556284020747858,0.0781414513402871,904.8 -> 633.8,TAG1,109143.886749213,72557.225341795,69686.605163569,105555.867370582,94700.666748094,164732.95312503,177876.95117188,168545.9123535,159715.45129395,166201.91198729,87236.2465286336
TAG(58:1)_FA 18:1,-0.7445463523135969,11.274672491834911,3.994352492634789,0.045652990492608854,0.07819477284891865,962.9 -> 663.9,TAG2,610883.982604972,887429.328552252,1079476.4441223,542593.228851298,1088700.72186282,635385.90624987,4109018.88671873,1075495.46289019,1117743.35669046,1083849.90283306,38868.0426330548
TAG(58:2)_FA 20:4,0.7430433030077194,7.601108829959807,3.978175620026377,0.0460934615320906,0.0788472132667803,960.9 -> 639.9,TAG2,116931.548301628,105191.28952026,111860.968643083,100960.187377904,113867.628112715,63048.264465338,64603.404602072,94564.725585935,62855.584716802,75271.525146504,12737.5806922957
PG (16:1),-0.7405155427341767,6.9693186337497535,3.9512831008056537,0.046835643305788155,0.07991029862997875,500.2719 -> 311.2719,PG,20026.2616157536,96743.68707272,54227.183837875,28623.3023338385,16012.4011154226,65709.383300801,78390.905685331,72472.385772694,77149.48489378,65466.965332053,28432.1016387876
TAG(58:10)_FA 18:1,-0.7406351044727963,7.931024662903041,3.952744581326897,0.04679498727436399,0.07991029862997875,944.8 -> 645.8,TAG2,113984.56820683,72087.225097638,66459.544204695,72917.244445804,73028.705078137,136285.55041505,149995.27032471,150316.77148439,134412.58996584,150549.86987305,40561.4027595586
PC (44:6),0.7397384111749858,5.484040673223854,3.942385738835128,0.047083958489097105,0.08016560024729147,890.7 -> 184.1,PCandSM,43811.763233193,30485.602146149,6834.46044922,47428.983245844,2886.0802078246,14185.3210716219,21426.4616012578,17169.2610092125,11075.0807380587,16647.2608337456,6433.9404563905
TAG(52:0)_FA 20:0,-0.7395656659290785,9.113320836899273,3.941585065480467,0.047106372350749826,0.08016560024729147,880.8 -> 551.8,TAG2,197383.81140133,186300.412109458,194818.211792016,146666.77029413,195638.995941078,278404.54035556,352898.246742347,387172.98583993,288908.903324045,380298.58496083,59062.3840370077
TAG(58:9)_FA 20:4,0.7383891374019868,6.743884519262618,3.9288097245412246,0.04746552849755451,0.0806731190382056,946.8 -> 625.8,TAG2,83579.366073561,52611.383544932,49777.183502177,58456.744873035,55366.224044805,34015.642242427,36773.182647698,46242.223449694,34110.242492685,44269.162841812,11486.1807098403
TAG(60:7)_FA 18:2,0.736817294902152,6.7029544369745615,3.9122674466728995,0.04793488245640313,0.0813663902208689,978.9 -> 681.9,TAG2,76020.72610478,52976.884109518,52945.823715199,58496.504714961004,52625.382873545,35378.882446279,40452.423156751,40059.062698354,35501.002227785,39799.042724558,9902.1407585131
PE (32:3),0.7348584888194848,10.5617580745016,3.8921603743074233,0.04851198303917694,0.08224054487051251,686.4757 -> 545.4757,PE,868754.43127485,1008501.6149903,1080102.08532715,600212.52624511,863476.53796388,459446.283508325,455211.673278848,739101.000152662,623140.775512639,598621.570220917,22521.481460566
PC (44:3),0.7328991577092473,5.2502110904105095,3.870388271876209,0.04914515100022356,0.08320739120753964,896.7 -> 184.1,PCandSM,41122.3228683457,23920.5819129947,4562.6003074656,38181.962509156,3447.2202224734,13843.4809074278,16679.3410491964,12619.6208572341,12130.1207809408,13061.3009986977,5559.2604141235
Lyso_PI(22:4),-0.7306836545579352,5.166968598278786,3.8471212021963197,0.049831451690380085,0.08415413525263167,666.3275 -> 389.3275,PI,7062.300540924,24302.761901851,12297.1608428955,7597.3605346696,10059.2206916792,20374.2616043169,26234.8421096862,17488.7411651624,21236.1014785776,20369.5815467863,6174.8203697236
TAG(60:10)_FA 16:1,0.7305975767791084,7.7918921689784915,3.8474246185801917,0.049822437060512516,0.08415413525263167,972.9 -> 701.9,TAG1,134684.547332843,108451.488227864,103602.486938432,125734.547622633,120836.329803426,79681.325378401,80355.885192863,74246.845397982,77013.74560545,81250.78466794,37788.5622901941
TAG(54:1)_FA 16:0,-0.7271957225780815,8.169450622132057,3.812084671948469,0.050884082701080045,0.08582232547290444,906.8 -> 633.8,TAG1,111933.449005103,70107.84555053,72811.706024152,97019.2466125,86075.246841387,152725.59033203,161474.72985841,159965.05249025,158661.63085939,163656.29138184,82943.3457069467
Lyso_PI(18:4),-0.7269689810986018,6.223261732543251,3.8092123987548794,0.05097141293279273,0.08586024265014959,610.2649 -> 333.2649,PI,13215.8408355683,43550.522644064,26020.521774281,15544.041069014,23014.321640017,38819.142868091,46183.783370964,39411.803527829,46485.083023058,41388.383178736,17645.1609993034
C24:6,0.7244574396825626,10.958716698659238,3.7838912579536554,0.05174818382879973,0.08705793569165292,355.3 -> 355.3,FFA,970776.527710119,915329.286742976,1032153.19073483,1161886.52532961,1224270.4471436,717179.644714351,825988.477783154,667330.306213356,766474.887390284,607862.021087657,285214.09967042
TAG(60:9)_FA 20:4,0.7235562111235666,6.655215297932757,3.774122488330079,0.05205119659600056,0.08745657905216338,974.9 -> 653.9,TAG2,84790.085983247,50529.843719485,45697.403518674,50190.643432601,51212.603591904,36958.762512194,37189.4427185,37385.842590336,34435.802520753,38876.282836901,10718.640739447
PG (20:3),-0.7216815375763387,6.441544127742803,3.7546630479129703,0.052660408569504456,0.08825617841268849,552.3032 -> 363.3032,PG,11756.2009010307,64457.824523911,34349.522338861,23132.8017234812,9237.9805946342,49033.6645660672,47051.483291574,47122.10375975,45359.923156739,46010.36380003,28803.5420455982
TAG(58:5)_FA 20:0,0.7218430414441377,6.706674435294312,3.7564666867255596,0.05260362646549681,0.08825617841268849,954.8 -> 625.8,TAG2,80833.885131836,51697.883636473,51088.283813479,53294.703598028,52451.18305968,35797.922546384,39680.322875985,43092.262878401,33480.982330314,38392.302978522,12846.5409698445
"PIo (40:2), PIp (40:1)",-0.7200374816010505,5.942421870021389,3.737479912648155,0.0532046325728594,0.08905554175280132,922.6479 -> 645.6479,PI,7843.4606628417,38038.7023086753,22100.2616996822,13397.6809768634,16451.3211364715,29876.522216789,39909.082885714,35043.101989758,32180.022369381,31955.041961658,18576.761260989
TAG(52:4)_FA 16:0,0.7188295749629001,9.768512484600565,3.7258933603698097,0.05357496122468232,0.08956218265338307,872.8 -> 599.8,TAG1,549273.021301141,546165.259460464,522803.619812007,340220.405151426,524948.201751629,350499.44689932,295922.77954112,343170.28442367,270142.68090821,381593.78662098,48365.3032607804
PI (40:10),-0.7186349365573322,5.908309478274107,3.723067738143243,0.053665687001770906,0.08960071827281801,920.5019 -> 643.5019,PI,7389.2604980427,33454.3421554563,21049.3415031427,15467.2213058506,18479.8611946077,31979.682273876,37124.28240967,33068.782394398,32209.041961671,34017.6820068475,15620.6210937488
Cer(d18:1/26:1(17Z)),0.714656765030055,8.162883965466065,3.6830706489861313,0.054967531191673115,0.09140360066940578,676.7 -> 264.3,CER,192881.372711248,130829.508750918,159032.192306474,126375.088729874,143040.610244797,95973.1674689802,104374.76838681,98369.926986778,106181.566253703,94704.926300057,61974.163879396
PE (34:2),-0.7144841942995958,12.215546754525356,3.6814751142519526,0.05502015266066206,0.09140360066940578,716.5226 -> 575.5226,PE,2221278.59228526,1501631.72399901,2047307.93652288,1284045.92138663,1350286.22875992,3165238.18914801,2424299.86486755,3086801.52685561,2582981.86181617,3581242.9791261,163698.83081059
SM (d18:0/14:0),0.714689169226176,6.768122798252132,3.683148552913508,0.05496496325086528,0.09140360066940578,677.6 -> 184.1,PCandSM,135525.129837028,96798.385864284,33178.8025436369,53594.643859868,6876.360511779,41439.363006594,42145.683303828,37331.982757562,34245.682312013,39436.883270268,18610.0613479619
TAG(58:2)_FA 18:2,-0.7144807472349897,11.206695464248856,3.681429619624396,0.055021653877278254,0.09140360066940578,960.9 -> 663.9,TAG2,577459.525482263,903465.709625228,877755.94366454,556055.907592874,1135807.85580448,680329.49682618,3813538.15771491,1080674.88525387,972747.23767091,1041783.81506274,38653.643054964
TAG(60:6)_FA 16:1,0.7127155787055538,6.596114652746257,3.662957269983039,0.055634802113923305,0.09230636340706072,980.9 -> 709.9,TAG1,74037.444717427,44573.163513183,45376.322532651,48159.623748782,47665.2832031275,33612.002227772,34413.302520768,34783.762664791,35071.322357195,34163.342346184,17206.7412872338
"PIo (40:3), PIp (40:2)",-0.7121290143998229,5.799125726315391,3.6565637154137667,0.05584870642801111,0.092510139450973,920.6322 -> 643.6322,PI,8080.9406318659,28771.202133171,21469.9215621969,11458.7408065812,19348.7813606261,27884.622238168,34321.12236023,30233.001876828,34470.242584225,30609.201995841,13233.7209396379
TAG(60:12)_FA 16:0,0.7119458298207632,6.563743140103586,3.655112940620171,0.05589736522717401,0.092510139450973,968.9 -> 695.9,TAG1,72264.745086655,42228.783416753,39054.922821044,50917.463714589,47356.88303374,33691.022430408,35165.982421874,33867.402648909,34114.062438972,30534.561981196,17930.0813331609
TAG(54:1)_FA 20:4,0.7106104443579665,6.822950525382311,3.6416558485485666,0.056350863714404495,0.09314424913591954,906.8 -> 585.8,TAG2,80516.1263275125,59790.763671868,62550.523162871,56560.464584331,57809.304061852,39189.402526865,44937.583190911,46089.683258041,37360.882385254,43011.743377697,10380.3807678195
PGo (38:0),-0.7045751517964747,6.986270484497758,3.5806777546828243,0.05845529735474689,0.096502261468435,810.6318 -> 621.6318,PG,37790.963066085,98270.386962893,39873.7629776152,31582.6622314496,8484.7406005928,61807.304229768,100524.766754131,69938.904022219,55561.404479986,56712.00456236,40857.742828366
PI (44:0),-0.7039017737274251,5.279662217412146,3.5730046106712052,0.05872596283448304,0.0968283621330704,996.721 -> 719.721,PI,6896.0204162609,23787.901489255,12949.440933227,9364.0806198083,10887.0206718423,21229.5414199844,23934.581886283,22013.68152618,18803.4213333126,23255.221405032,9635.200744626
