lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DP1,40DP2,40DP3,40DP4,40DP5,40DN1,40DN2,40DN3,40DN4,40DN5,SolventBlank1
TAG(56:3)_FA 16:0,0.633277660470268,7.507651631824918,2.5517332419010472,0.11017333145421124,0.17638390670541193,930.8 -> 657.8,TAG1,172928.731567448,72555.005004836,76825.546203644,75250.185913093,86339.346389812,69305.604614247,58010.124206526,79552.084899926,58430.003753668,61952.244018537,31788.1423759302
TAG(60:6)_FA 16:1,0.632658367704882,6.622606129704366,2.5466431686768374,0.11052886797932335,0.17673939759012575,980.9 -> 709.9,TAG1,74037.444717427,44573.163513183,45376.322532651,48159.623748782,47665.2832031275,34527.882415773,34614.702453635,35369.262466432,35876.142364495,36063.962570188,17206.7412872338
PCo(42:3),-0.6285619137147689,9.217225427629668,2.5142808301698096,0.11281909172506219,0.1801839293654793,854.7 -> 184.1,PCandSM,210719.45402531,400320.460556044,67997.024749764,344710.846511753,96008.9649772952,424947.594451763,389339.478576695,275309.216491635,315547.856750529,301560.347931477,68937.743660001
PE (32:0),0.6247168398550892,12.137985947215004,2.4838896619548905,0.11501749310641622,0.18347368779866877,692.5226 -> 551.5226,PE,1929025.78857456,2918388.79052721,2957314.50659156,1869497.93591308,2543045.9526372,1990880.24597173,1781161.17773444,1457999.13525374,1704400.48144529,1537681.81835944,391165.708435067
TAG(60:12)_FA 18:0,0.6245089638234117,6.768229051458721,2.4819844156232875,0.1151568779193662,0.18347497757550044,968.9 -> 667.9,TAG1,72915.54571535,50633.443695044,48828.063903802,56844.704772943,53482.163330075,43195.16308594,36212.562622046,42985.843353273,36451.522674571,35778.222747798,21342.0015678476
TAG(60:0)_FA 20:4,0.620390817346585,6.83810416756158,2.4496326431324036,0.11755237619784675,0.18706652173791957,992.9 -> 671.9,TAG2,81165.1052016823,68429.6036873073,61847.6036758488,48134.3032760696,56822.303817767,38490.342803953,35700.2621459996,55247.464599599,39449.162368753,46400.1835861052,9694.9607620259
TAG(58:3)_FA 18:0,0.6200136913368203,7.42544664760364,2.446752253191334,0.11776830989763924,0.18718516483130174,958.9 -> 657.9,TAG1,146668.332801759,70930.484817587,74834.524871852,74475.865753209,87723.605224674,62697.284667969,55657.244079585,75413.185729945,54359.283569305,64294.944763171,27749.9618339567
Lyso_PC(17:1),-0.612749355434802,6.643980509995014,2.390043900835508,0.1221101994603126,0.1936783345323175,508.3325 -> 184.1,PCandSM,58149.044052127,51209.463653559,12814.220870971,39995.803016643,8168.6206092843,140696.330604597,29726.642120367,33951.402191162,27635.002014142,24328.901779176,36378.022598272
TAG(56:2)_FA 18:2,-0.6126630113540344,8.385627501934474,2.3895846317691394,0.12214607955776823,0.1936783345323175,932.9 -> 635.9,TAG2,133587.650085361,91950.086669962,96454.9070435209,122199.849853437,132802.988617044,173109.572051992,184201.214416499,178487.9519043,191289.91345215,221400.83520508,37810.3626136823
TAG(54:0)_FA 18:2,0.6093178887508809,6.943904098509453,2.3636154506402813,0.12419405794072817,0.1966901109013446,908.9 -> 611.9,TAG2,107361.828460711,58000.023925788,53885.823608408,61868.904541038,53190.124298097,38879.722503661,41683.103149418,49630.963439927,47599.522888165,49323.063720681,15969.6810531619
TAG(56:6)_FA 18:1,0.6083480482681177,7.044641796066276,2.3561666529665217,0.12478849658520992,0.19739542351113254,924.8 -> 625.8,TAG2,101564.84793096,64578.844848621004,56325.684295635,72710.805816628,61251.70446778,45323.323333723,43617.382720948,54812.923889141,45846.062896749,54802.624084479,16667.6011733979
PC (42:7),-0.6074921682379378,9.200441900698793,2.349750064437103,0.12530309585495314,0.1979729103961312,860.6 -> 184.1,PCandSM,208232.896087619,403147.892730761,63771.444702178,346821.783844151,101113.088333079,434784.9335936,375287.910400495,272124.922790947,307040.644439643,299922.875945476,59766.5050964502
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",-0.6057406768569031,8.235013223719253,2.3362712310249663,0.12639177252302045,0.1994549544940156,750.6784 -> 369.1,CE,121280.768779751,77735.9853515588,104689.428207408,110778.027923595,106684.807586683,44526.6029777485,701200.359821221,40319.0425376974,52207.3631477435,39594.7826461885,35547.7627029354
PI (44:12),-0.6034464149383164,5.2308413382269565,2.318041778114719,0.12788092414631017,0.20156469472585078,972.5332 -> 695.5332,PI,6469.0004425044,20691.5214462262,13425.2209091189,9593.5007133518,11613.7407951316,18221.1014747489,19258.981399541,20874.141563418,18061.361175539,21275.6613845934,10801.0206756603
PE (42:1),0.5995492130851983,9.046113683629246,2.289133967064573,0.13028259966205336,0.20510601896855962,830.6635 -> 689.6635,PE,322519.548278738,334625.561279227,308331.635864293,238195.538940636,275823.961181553,186393.592132519,149087.449493342,431353.174713116,149698.351669216,127146.248657204,17721.2412185647
PE (22:2),0.599096818945869,5.985590802008859,2.2853446620665636,0.1306011266811223,0.205363291835874,534.3555 -> 393.3555,PE,95933.2465515406,36334.7025718537,30481.6424789475,12714.2809638913,4848.140361787,23402.7618331908,26324.7420425449,27512.2819518896,24530.4218444701,13183.9008560255,12374.0609474239
TAG(52:2)_FA 20:0,0.5983226108797784,7.171162727598294,2.2797114674217482,0.13107625666796618,0.20586591201469423,876.8 -> 547.8,TAG2,120758.388382007,71889.124389665,65450.684936569,70818.104568432,66637.303619299,49850.2434387377,47851.9833183279,61972.184509285,52742.0434608567,59591.8840713337,13628.1208763117
C14:1,0.5973513173093948,12.209531592599006,2.2725387482132646,0.13168403066548848,0.20657542251315966,225.2 -> 225.2,FFA,2482849.31445273,1793422.02636723,2057005.19140632,1651320.48291027,1717402.27587903,1244721.00585939,1663746.47656262,1443201.48144543,1229584.54931641,1214379.86523441,2887207.9609368
TAG(58:3)_FA 18:2,-0.5945741344198153,8.435688002996649,2.251534399881166,0.13348198805992234,0.20914810910217418,958.9 -> 661.9,TAG2,138841.27136229,103753.547760011,110929.308593663,120813.269714311,131219.567840614,172170.3931885,186716.052551276,191305.31396479,203538.67492676,223796.37548827,38756.9227256645
PI (40:2),-0.5902360351011587,5.6642108523023635,2.218563357733842,0.1363598953703852,0.21340484807374707,936.6271 -> 659.6271,PI,8385.1805534311,33437.742515562,15909.3812599177,12238.2408142076,17214.5612792962,23439.9814224234,26719.741928107,32409.762054431,23091.421524047,29489.361953727,11984.6408195431
TAG(58:4)_FA 16:0,0.5885657631567173,7.019575439561256,2.2064427409832206,0.13743525959940806,0.21483386506448202,956.9 -> 683.9,TAG1,88349.166198674,62040.363525388,54828.644134519,69864.60537716,61931.965194655,48891.043487525,49023.223388704,43615.562988267,43076.403228727,51411.403808597,23499.1817855823
PGp (18:0),-0.5883054607783694,6.58603866850311,2.204437479411581,0.1376140846157848,0.21485972645200366,514.3239 -> 325.3239,PG,12512.7209358247,79390.02532953,42353.822753913,29273.86215973,11708.7407112088,48384.503311222,60051.424484244,55965.9033202769,49743.184188819,44938.642715475,20897.1015815783
PC (42:6),-0.5871087170770803,9.0944439095912,2.195761876973849,0.13839076764414612,0.21575143468888003,862.6 -> 184.1,PCandSM,201454.894996792,409098.265091004,61885.584472582,349076.263305648,44732.2034111858,398529.811035364,252161.255889789,281734.718932538,328007.404235886,281662.803863489,65595.1652526774
TAG(60:4)_FA 16:1,0.5869639036596741,6.4272483099410955,2.194422447522129,0.13851111743621453,0.21575143468888003,984.9 -> 713.9,TAG1,59528.284240724,39151.242431633,36974.622711178,44668.963073741,38787.463195806,27588.261993395,28160.362335183,32935.262359623,32179.422058103,32256.802032477,19209.1812973053
"(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine",0.5851200578153245,11.266961924718128,2.181045718592941,0.13971949975704617,0.2173779291167205,476.4 -> 85.1,AC,1306369.46618662,1232217.8276366,1350042.30883781,1216435.50146497,1294636.7402345,1011339.42645314,1123019.69982918,771664.43920916,940266.57153369,732149.896728569,368138.823577833
Lyso_PG(14:0),-0.5844775285462768,6.529497676062462,2.176018242124144,0.14017671028832618,0.21783329157481673,474.2488 -> 285.2488,PG,12022.9208831789,65724.584716828,47951.903076166,21765.621475214,15829.1614189054,40727.603073125,52010.544403088,51405.98413088,49331.72402954,52386.664092984,21336.101478577
TAG(56:5)_FA 20:0,0.5836649320616073,6.883663222953074,2.1700868347893025,0.14071828795405247,0.21841853839527017,926.8 -> 597.8,TAG2,114703.268218904,54599.463531486,49161.443420407,54668.423889169,50698.803207392,41662.783142105,42258.482696524,49541.183258038,42253.463439949,47570.903167689,12469.1007804822
TAG(60:6)_FA 18:1,0.5813428514257755,6.745813033180209,2.1529477492344995,0.1422964596528133,0.22060949950857703,980.9 -> 681.9,TAG2,72974.025558412,55956.583908093,50282.383605956,57101.603912348,54067.103713974,41380.962463396,36140.882843017,45007.103332522,37969.942565927,44064.882995608,9793.9806823733
TAG(54:1)_FA 16:1,-0.5804932690461924,8.57692031611414,2.14685838650621,0.14286195284891984,0.22122716441166065,906.8 -> 635.8,TAG1,169143.172119157,95741.466003419,104425.907562299,135015.508911137,136861.929687445,196735.41455081,192166.07238769,191756.3520508,212271.85571289,230976.43798827,80290.0851096978
TAG(60:1)_FA 18:0,-0.5800832648555384,7.816233315527046,2.143795887723172,0.1431473091509661,0.22141009032228867,990.9 -> 689.9,TAG1,85855.606262198,67173.204788213,69325.684921273,71328.185211193,76502.765289318,100769.526794451,116594.708862305,112539.608215312,120628.588928222,137565.810302758,59031.6444854704
TAG(56:4)_FA 16:1,0.576491648795964,7.540017799235314,2.1174903877254105,0.14562499435812531,0.22497957121371984,928.8 -> 657.8,TAG1,165969.672088625,76364.786254944,80917.884551912,81187.204833987,82701.104919354,74144.384094285,66295.9641113,75440.365661551,61416.864318834,64921.544250516,32944.3221473473
PGo (28:0),-0.5752690924332358,6.437735408412481,2.108427016388987,0.14648982716507006,0.22605190112651835,670.4753 -> 481.4753,PG,29423.6018295388,66829.064758266,34092.50250245,20217.081512444,9530.960708619,39480.582717895,54241.504058836,49507.142730707,51177.143905643,36740.842849741,19947.0814209025
TAG(56:2)_FA 20:4,0.5730630026942598,6.6650906716211615,2.092437515858819,0.14802972034659012,0.22816222321174076,932.9 -> 611.9,TAG2,82282.704772968,50803.323242185,44141.283416745,48523.962982167,47897.043563856,35176.822509762,36263.782867413,41808.503326401,37160.642791762,41372.52325438,11611.7008094787
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",0.5718507272296195,11.148571310223439,2.0838742602500133,0.14886192684529032,0.22891195254722924,474.4 -> 85.1,AC,1229446.42395027,1134203.90820324,1216102.763916,1100809.61865281,1189285.98852521,906407.89605774,1056641.81390327,715669.369262552,860828.400452145,692413.125976541,347825.98486332
TAG(54:5)_FA 16:0,0.5719557227045666,7.27881131392069,2.0844831899009932,0.14880257475029313,0.22891195254722924,898.8 -> 625.8,TAG1,115029.367736826,65631.704559328,61240.003906255,84344.56585695,66490.285034194,61979.284973134,52590.003967295,53898.684570293,57831.84423827,51061.324279755,36386.0028762906
PGo (38:0),-0.5713985110767443,6.922373859418793,2.0804034898795294,0.1492007324087973,0.2291667862056237,810.6318 -> 621.6318,PG,37790.963066085,98270.386962893,39873.7629776152,31582.6622314496,8484.7406005928,60651.404510504,70599.88415526,64041.804565433,58152.003784169,52684.303771979,40857.742828366
Lyso_PC(24:1),0.5710696301888306,5.949251719397318,2.077849333994891,0.149450617607177,0.22928460916790538,606.442 -> 184.1,PCandSM,91364.765144231,35650.7623977573,12503.8609504738,31297.58203124,3470.4002227765,24010.341758722,22116.1216506863,19471.7012634333,23143.921714776,22622.261627184,13131.8209457439
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",0.5692968134575216,11.249137377950767,2.0654218457621027,0.1506732296060861,0.23052603845611502,472.4 -> 85.1,AC,1263178.39086919,1228512.56115724,1338714.43798843,1125205.85815434,1262260.21740743,944444.19653332,1104895.38439995,752306.657714934,929436.74755852,757260.832763467,427569.4089355
TAG(56:7)_FA 18:2,0.5691670029470696,7.0642911043277055,2.064320370958143,0.15078213693579728,0.23052603845611502,922.8 -> 625.8,TAG2,100838.607269323,64699.724609375,54452.243545538,73503.585388152,65558.645126358,47631.483215335,48698.063781731,53371.14385989,47200.523193354,56957.124267574,14661.3810501079
TAG(60:10)_FA 20:0,0.5695050209692435,7.134876368924765,2.066767459800303,0.15054030397321,0.23052603845611502,972.9 -> 643.9,TAG2,90362.685653627,64186.204482996,61636.624786391,86605.845214846,74295.966979961,58313.044677706,49513.923126227,60930.604492169,46783.443511967,55781.824035638,11220.2008247384
Lyso_PI(20:2),-0.5664580965531526,6.9122456907659595,2.0448222006407946,0.1527248266856614,0.23322684029044485,642.3275 -> 365.3275,PI,11129.2608413638,111672.928955095,27789.8219451786,49154.6436843371,27748.8419570939,68662.644744829,68358.424346874,94446.685562214,48334.703323395,53978.163467412,19698.901519762
TAG(60:3)_FA 18:1,0.5635594663410266,7.344127170274368,2.0241298000091774,0.1548175848917176,0.23615032534174435,986.9 -> 687.9,TAG2,82667.465728728,79291.3860167,69056.004333462,111755.089447034,88455.324661238,55464.503601082,47664.2435417407,103187.327758733,49253.583602882,59144.804321265,14071.2810020416
C22:4,0.5595947759786123,10.614326274346709,1.9960486051240878,0.1577098788152687,0.24028524689460964,331.3 -> 331.3,FFA,737147.310241724,673234.628540091,722122.76916495,832682.0595703,789566.494506798,515430.035980306,587888.456603944,637272.845214828,511685.837951727,497743.037750127,445189.690979163
Lyso_PG(18:3),-0.5567079886942556,6.324103749912147,1.9753536370899383,0.15988074837303645,0.24327430186425272,524.2645 -> 335.2645,PG,11980.4008712735,62322.404724117,38465.682800298,19813.8413086059,11042.1607131968,40227.663452145,45000.963920591,48390.243957537,41833.522689818,34098.002098073,20961.281326288
PG (42:3),0.5564577580026573,9.487082525461783,1.973855539879878,0.16003921217806957,0.24327430186425272,874.6267 -> 685.6267,PG,203822.616241534,898922.18676753,98381.7481231146,937233.93347162,19190.7016296454,536450.69042963,248459.51904303,319271.764038038,162038.910095232,167192.07501221,38900.382644659
C22:1,0.5552867618518474,10.950390115251059,1.9656244024372427,0.16091307391761409,0.24432214434279936,337.3 -> 337.3,FFA,1052286.69342038,858567.56286633,1031686.97143578,1059489.55493168,1036458.89282248,433171.770934946,1539041.35217339,526200.558288855,754305.341339179,459695.752502507,317991.084289549
Lyso_PC(24:0),0.5531427443489597,6.029432623985324,1.9502309640727091,0.16256196432310335,0.24654300202037666,608.4577 -> 184.1,PCandSM,93562.926391739,37407.002578732,12412.1808471704,31250.662368754,4886.7403602622,24130.5218276942,21823.0615081728,22839.521820065,24866.681335459,22692.321662915,16411.8212051395
TAG(48:0)_FA 16:1,-0.5518120522586231,8.496245510716255,1.941194764174099,0.16353886718562718,0.24774080109127047,824.8 -> 553.8,TAG1,195908.395080624,89854.566284169,91035.306213378,129405.789489789,113807.507049517,184773.17236328,199055.37377928,162748.27197267,201810.35424803,207100.27441406,79988.5658798457
TAG(52:1)_FA20:0,-0.5508842936709794,7.7885451529977,1.9346735125668606,0.16424804478515473,0.24853075576633699,878.8 -> 549.8,TAG2,84221.026458758,62331.263671867,65203.66360472,90828.926422151,85857.666030848,109942.868148808,121053.408557895,110220.1879883,123519.308666227,146413.990905761,28543.8219604551
TAG(58:9)_FA 20:0,-0.550121782580705,7.533205189829616,1.9293337819981389,0.16483135091925843,0.2491286628049066,946.8 -> 617.8,TAG2,80834.64587402,60180.984100359,59650.824951177,61617.364006036,66170.524719221,94619.646484374,100288.167114253,99771.88696292,103407.007263175,111694.46777343,26396.8420066802
TAG(54:1)_FA 18:2,-0.5462161610450275,8.199622597460724,1.9022438192032496,0.16782737918665738,0.253229273263521,906.8 -> 609.8,TAG2,165655.111877552,94229.487365756,84095.80599978,100971.226196268,92052.346282946,152230.2909546,164139.45178223,154239.6907959,167139.89099121,178792.791870105,35515.3223876774
TAG(58:2)_FA 18:1,-0.5460857305896994,8.467153184409314,1.901352894968568,0.1679269652004316,0.253229273263521,960.9 -> 661.9,TAG2,139684.528625471,114100.129760756,119362.488372785,127568.168090855,134421.129867626,178829.95263673,189917.53417968,191120.73266602,202070.47387696,227912.65698243,36648.5024185119
22:2 Campesteryl ester,-0.5456511424363276,8.008101422710645,1.8983237931543044,0.16826605995956337,0.2534519492451216,736.6628 -> 369.1,CE,120867.328655225,70618.3049621765,88585.3863067787,87389.8063812223,97542.1460380478,50924.1837043947,560468.762323036,40007.9428558349,53503.5439147915,41482.0229454017,22878.821632385
