lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,ON10x,ON10xcopy,YN10x,YN10xcopy,Blank
PEo (36:1),0.24422312461985154,8.38057758523202,266.8566154717758,5.495545679625912e-60,1.530392219873561e-59,732.5903 -> 591.5903,PEs,165127.33178707,165127.33178707,134509.90869137,134509.90869137,81709.96618653
PI (18:0),0.24251083736698162,8.879564446168406,266.711339946242,5.911182632230784e-60,1.6430898390700753e-59,618.3349 -> 341.3349,PIs,210016.1345215,210016.1345215,171278.73168946,171278.73168946,207142.6940918
PE (32:4),-0.2545122374696752,7.279831204050089,266.48439143262794,6.624286570866895e-60,1.8379027990519796e-59,684.46 -> 543.46,PEs,57814.184570278,57814.184570278,66543.284790053,66543.284790053,70715.44494634
PI (36:3),0.2423547182562461,8.486921334705054,263.81059822345935,2.5346586777605477e-59,7.019414530108085e-59,878.5489 -> 601.5489,PIs,175836.37194823,175836.37194823,143418.93041999,143418.93041999,95114.06726077
PSo (38:0),0.25320891388143985,7.152742047385402,261.887109773804,6.65544172466651e-59,1.8397454933194166e-58,806.6271 -> 621.6271,PSs,65718.104248033,65718.104248033,53200.443359356,53200.443359356,54515.643798819
TAG(56:3)_FA 18:0,0.2822521258586447,5.805433629251491,257.75500663762136,5.29516014917222e-58,1.4610359161594673e-57,930.8 -> 629.8,TAG1,23548.001647941,23548.001647941,18682.761291506,18682.761291506,31050.082275401
PEo (40:0),-0.2553865842643661,6.885737352591667,257.0581474583756,7.512483559208883e-58,2.0690344628206482e-57,790.6685 -> 649.6685,PEs,43874.302734358,43874.302734358,50529.303466792,50529.303466792,54308.563659668
PG (28:0),-0.23559257768427713,9.460598519717873,256.60511065681567,9.430600238835504e-58,2.592551457599284e-57,684.4546 -> 495.4546,PGs,286603.59985352,286603.59985352,325578.68395953,325578.68395953,214945.51257323
TAG(58:0)_FA 16:0,-0.2926039920849019,5.414256528534874,255.82811851803058,1.3928825719817236e-57,3.822151262421512e-57,964.9 -> 691.9,TAG1,15307.961082451,15307.961082451,18090.661163331,18090.661163331,20944.721557611
PS (44:0),-0.27866048788546505,5.787356030437401,255.49001050315988,1.6505120505464223e-57,4.52083683917916e-57,904.7002 -> 719.7002,PSs,20387.181350706,20387.181350706,23861.441696163,23861.441696163,25020.281433107
PS (40:5),-0.2557447422422291,6.768311422458853,255.09784215774224,2.0095924009365478e-57,5.494350079791909e-57,838.5594 -> 653.5594,PSs,41372.562805165,41372.562805165,47659.923034667,47659.923034667,45730.243377695
PC (32:2),-0.23440997790494578,9.531126312413443,254.3411925013763,2.938004373042801e-57,8.018081025340443e-57,730.5 -> 184.1,PCandSM,297993.456970722,297993.456970722,338240.06689397,338240.06689397,240185.2001952
PG (42:0),-0.259208031600588,6.494423465270887,251.02244065321761,1.5543190928128045e-56,4.234179597662468e-56,880.6737 -> 691.6737,PGs,33317.702301021,33317.702301021,38473.222564689,38473.222564689,41805.482757571
TAG(60:1)_FA 16:1,-0.31285357175861983,4.8360745608886555,249.70513396810193,3.01108684908995e-56,8.18775608783336e-56,990.9 -> 719.9,TAG1,10426.9007415776,10426.9007415776,12496.500869753,12496.500869753,12855.340896602
PGo (40:9),-0.24748009742911956,7.046883125987591,247.14698211571158,1.0875201897733561e-55,2.9518405150991095e-55,832.6162 -> 643.6162,PGs,50765.783630353,50765.783630353,58146.56402586,58146.56402586,53483.083618191
PGo (38:5),-0.25253856572753475,6.713054678035893,246.08826209615245,1.8503771410800637e-55,5.013386441807176e-55,800.5536 -> 611.5536,PGs,39105.402404783,39105.402404783,44948.222961437,44948.222961437,47539.683715816
PI (36:0),0.23916472426321658,7.755164496055489,245.57468545642286,2.3945948191027434e-55,6.4761924747265185e-55,884.5958 -> 607.5958,PIs,98518.48693844,98518.48693844,80533.34521487,80533.34521487,85968.28588865
PEo (38:2),0.23617031501331268,8.12208211376862,245.416300009001,2.592769915299197e-55,6.999546120259163e-55,758.6059 -> 617.6059,PEs,129649.34912108,129649.34912108,106201.28674315,106201.28674315,100109.66687013
Lyso_PC(16:0),-0.25222741724023945,7.113910001898289,245.14116555567054,2.976804394790302e-55,8.021873243411568e-55,496.3325 -> 184.1,PCandSM,38827.003021273,38827.003021273,44618.60346993,44618.60346993,122339.88781742
PIp (20:0),0.23416384632714307,8.382031317082014,244.44560262703413,4.220869614857932e-55,1.1353987978318558e-54,630.3713 -> 353.3713,PIs,155369.09143068,155369.09143068,127446.55017093,127446.55017093,118982.54858404
PG (36:2),0.23236070650784416,8.657239390851776,243.73582342274506,6.027745310548166e-55,1.6185412721167794e-54,792.5485 -> 603.5485,PGs,191328.5549317,191328.5549317,157139.75097654,157139.75097654,130439.31005861
Lyso_PI(16:0),0.2328375327854766,8.335731097372935,240.6286268060434,2.8683857419204345e-54,7.688298211826022e-54,590.2962 -> 313.2962,PIs,145604.60986326,145604.60986326,119546.76806641,119546.76806641,134203.77001954
TAG(60:12)_FA 18:0,0.29137330292894353,5.208204201260133,236.97965753100408,1.791810396326877e-53,4.794130846500254e-53,968.9 -> 667.9,TAG1,15808.501251213,15808.501251213,12463.260925291,12463.260925291,19726.041366581
TAG(60:5)_FA 16:0,-0.3090267095046872,4.75399562286102,236.79838109422053,1.9625490743983018e-53,5.241612385537101e-53,982.9 -> 709.9,TAG1,9829.9206237779,9829.9206237779,11749.8208465549,11749.8208465549,12304.800979615
C26:0,0.22352182603505835,10.448345238019623,234.39125085722546,6.572376493883632e-53,1.7522446034314977e-52,395.3 -> 395.3,FFA,621851.244262582,621851.244262582,513870.373691456,513870.373691456,604309.664978037
Cer(t18:0/24:0(2OH)),0.22508490483994706,9.55371902835161,233.5702879598227,9.92539466068728e-53,2.6414924442715614e-52,684.7 -> 282.4,Cer,308695.60217289,308695.60217289,254816.15954592,254816.15954592,428376.40856926
PI (30:2),0.23458401180667582,7.68589461378405,233.10217670812492,1.255535013369809e-52,3.3355009824213864e-52,796.4706 -> 519.4706,PIs,86655.86572264,86655.86572264,71061.58532715,71061.58532715,109970.52697755
Cer(d18:0/18:0(2OH)),0.22729686259437856,8.583660275979126,232.09721112728167,2.0796231154860235e-52,5.515042926403748e-52,584.6 -> 266.4,Cer,175128.472534065,175128.472534065,144340.230529769,144340.230529769,149337.450683563
PEo (28:0),0.2413662684745585,6.896452605282786,231.71125178083483,2.524369887230437e-52,6.682679366371934e-52,622.4807 -> 481.4807,PEs,55086.924072246,55086.924072246,44961.802978512,44961.802978512,44588.423065168
PIo (28:0),0.23899881854076258,7.062234276617881,230.7473310787221,4.0960312823990734e-52,1.0824195343100368e-51,758.4914 -> 481.4914,PIs,60644.704467742,60644.704467742,49579.343383783,49579.343383783,54342.263671868
PI (44:4),0.279575014095601,5.292825494345477,229.23669857410357,8.745951694853598e-52,2.307148241471925e-51,988.6584 -> 711.6584,PIs,17811.001327516,17811.001327516,14157.321052554,14157.321052554,16716.861083988
TAG(48:3)_FA 16:0,0.2686684180183723,5.699202944695279,229.1932282449589,8.938967665948246e-52,2.3539281520330383e-51,818.8 -> 545.8,TAG1,22121.601310731,22121.601310731,17717.101272578,17717.101272578,27541.60205078
PG (20:0),-0.23200666069501297,7.503015919311934,227.3914280602828,2.2092377497519e-51,5.807470862307533e-51,572.3294 -> 383.3294,PGs,71776.86499024,71776.86499024,81335.36560058,81335.36560058,65332.584655766
PC (38:0),0.24658258924177845,6.972156770213079,227.0250677364997,2.6554841296488715e-51,6.968324612942231e-51,818.7 -> 184.1,PCandSM,39673.2431488624,39673.2431488624,32264.3228416801,32264.3228416801,119226.130828914
TAG(52:5)_FA 16:1,0.2259540531867254,8.248279966297734,225.92352507332387,4.617295947443973e-51,1.209522027419442e-50,870.8 -> 599.8,TAG1,139094.02941899,139094.02941899,114747.52734376,114747.52734376,116976.28796386
TAG(56:8)_FA 18:0,0.2492919881097434,6.381926317980857,225.28093219326243,6.375850537057089e-51,1.66727380768688e-50,920.8 -> 619.8,TAG1,34902.662414563,34902.662414563,28331.38192751,28331.38192751,45815.803283691
TAG(54:5)_FA 18:1,0.22342485386206987,8.601952659042343,224.14170863635175,1.129818472208133e-50,2.9493174378859266e-50,898.8 -> 599.8,TAG1,173275.5314942,173275.5314942,143196.85034173,143196.85034173,166616.51220703
TAG(56:5)_FA 18:0,0.2691902909342749,5.543530921584106,223.04084715308773,1.9638914738827196e-50,5.117710247045073e-50,926.8 -> 625.8,TAG1,20216.781600936,20216.781600936,16185.681060784,16185.681060784,23356.461669929
PG (38:8),0.23322247689045855,7.267299957154845,222.29122728576496,2.861672883571447e-50,7.44431715466333e-50,808.4859 -> 619.4859,PGs,65406.384765625,65406.384765625,53686.723449685,53686.723449685,79850.865722588
PS (28:0),-0.21687754912643695,11.008232552863761,222.10315747268027,3.145147419120368e-50,8.167588712975212e-50,680.4498 -> 495.4498,PSs,846325.47558584,846325.47558584,949025.60888668,949025.60888668,615649.44750979
PE (38:6),0.2322367087141139,7.1453260724471805,219.34927854565166,1.25407487663529e-49,3.251064576562298e-49,764.5226 -> 623.5226,PEs,63241.543518065,63241.543518065,51945.263915989,51945.263915989,60949.344177228
TAG(54:1)_FA 18:1,0.222101684514207,8.34144511762126,218.9186914056658,1.5568513661957176e-49,4.0290239666547795e-49,906.8 -> 607.8,TAG1,144559.83105469,144559.83105469,119575.48791497,119575.48791497,139197.14916995
TAG(58:7)_FA 16:1,0.2850245001688508,5.193501285640755,218.79272074976944,1.6585371461627507e-49,4.2847921796734745e-49,950.8 -> 679.8,TAG1,14497.060928347,14497.060928347,11479.740852354,11479.740852354,23763.54168701
TAG(58:2)_FA 18:2,-0.22340565716963126,7.587080907634173,215.33449979749506,9.420995582070698e-49,2.4297103726268245e-48,960.9 -> 663.9,TAG2,87862.144287106,87862.144287106,98970.907348535,98970.907348535,15992.1810302738
PSo (40:3),-0.23121691276886236,6.983281554972625,214.33202755839295,1.558780383971389e-48,4.0132579010995795e-48,828.4811 -> 643.4811,PSs,48941.063232414,48941.063232414,55428.1842041,55428.1842041,50866.523437472
PI (44:1),0.26880565214830615,5.29934778410876,211.33966664507372,7.007979728696943e-48,1.8011947898585803e-47,994.7054 -> 717.7054,PIs,17614.3813705454,17614.3813705454,14105.9409484858,14105.9409484858,17620.701263422
Lyso_PI(18:0),0.21478067165400175,8.843494028414751,209.03874036201356,2.2263203227266e-47,5.712319323782268e-47,618.3275 -> 341.3275,PIs,203716.89526377,203716.89526377,169365.69262697,169365.69262697,199276.03417968
TAG(54:6)_FA 18:1,0.23853903785514655,6.33972862067346,208.72659057469244,2.604303417897442e-47,6.670749880996691e-47,896.8 -> 597.8,TAG1,36548.502578723,36548.502578723,29889.302276603,29889.302276603,33710.122436519
PG (38:1),0.22247485555927168,7.430571449283177,207.4416116752894,4.966489993372637e-47,1.2699661805881308e-46,822.5954 -> 633.5954,PGs,78738.945312478,78738.945312478,65113.60412597,65113.60412597,66728.36511231
PG (36:7),-0.22533799962913842,7.133210433686783,207.33305882878955,5.244862495351321e-47,1.3388671097827097e-46,782.4702 -> 593.4702,PGs,55287.363769563,55287.363769563,62361.044738761,62361.044738761,52432.32330323
PC (36:4),-0.21242298436982762,9.088338385147068,205.92003849039085,1.066690700991385e-46,2.7183408186554647e-46,782.6 -> 184.1,PCandSM,203176.774841385,203176.774841385,227129.554992596,227129.554992596,259445.47583007
PIo (18:0),0.20955769705533125,9.415557726215042,202.96047175138665,4.718606987921817e-46,1.2004456082831606e-45,604.3556 -> 327.3556,PIs,329572.56298829,329572.56298829,274993.05908195,274993.05908195,187369.73388676
TAG(54:3)_FA 16:0,0.2507546957609528,5.784806727294314,202.5880506549754,5.689564158393965e-46,1.4450145180624943e-45,902.8 -> 629.8,TAG1,22967.961669914,22967.961669914,18624.781341552,18624.781341552,30677.162353508
PC (44:0),0.34736032904136044,4.04173805188544,196.4819478031274,1.223440804992549e-44,3.102001095090905e-44,902.8 -> 184.1,PCandSM,5923.54045105,5923.54045105,4492.280326843,4492.280326843,13270.5409851103
PEo (40:4),-0.21822874705711168,7.233466793076583,195.3503945497069,2.1604206560343376e-44,5.46845093542587e-44,782.6059 -> 641.6059,PEs,57209.803710906,57209.803710906,64212.24450686,64212.24450686,66369.204406734
SM (d18:1/24:1)15Z)),0.2334620332176651,6.852490258080225,195.33774978094002,2.1741926005105972e-44,5.494045611727957e-44,813.7 -> 184.1,PCandSM,33108.8624382107,33108.8624382107,27171.821823125,27171.821823125,122437.308837858
PE (38:7),0.21684239573788652,7.328527513282079,195.0300839847838,2.537731425826204e-44,6.401907344815349e-44,762.507 -> 621.507,PEs,72352.184753403,72352.184753403,60066.08465573,60066.08465573,65648.364929183
PSo (30:1),0.22263888270135937,6.856552421931651,194.1221822526315,4.0049498171161955e-44,1.0086291401831225e-43,692.4862 -> 507.4862,PSs,49996.12332153,49996.12332153,41339.862609856,41339.862609856,56243.644104001
Cer(d18:0/20:0(2OH)),0.2072332491503898,8.491892090791556,192.16200635827136,1.0725694780853722e-43,2.696694784934914e-43,612.6 -> 266.4,Cer,162391.031249982,162391.031249982,135716.429443284,135716.429443284,143700.070617697
PS (38:9),0.20816172183433354,8.170374554350557,191.17710321932432,1.7595390373625542e-43,4.416501831239455e-43,802.4655 -> 617.4655,PSs,132560.93005365,132560.93005365,110714.9881592,110714.9881592,104740.74755858
C22:5,-0.2013337127540226,10.839505841272622,191.1154079273862,1.814952409142517e-43,4.547985920071649e-43,329.3 -> 329.3,FFA,739221.04479956,739221.04479956,820041.21362306,820041.21362306,631149.6041869
PG (14:1),0.20083599100235755,10.656556004204926,190.08822263765978,3.0414029988181577e-43,7.608576502043424e-43,472.2406 -> 283.2406,PGs,822953.54003912,822953.54003912,690830.51318362,690830.51318362,257035.37744136
PI (44:5),0.25874280907888103,5.172947355221742,189.29121206501483,4.5398930299541625e-43,1.1338401727056902e-42,986.6428 -> 709.6428,PIs,16113.321029665,16113.321029665,12994.181037906,12994.181037906,16035.50108337
C18:1,0.2003263263914414,10.359162997251087,188.23539832374743,7.718176353017839e-43,1.9244157318737173e-42,281.3 -> 281.3,FFA,603810.56115719,603810.56115719,507049.4542237,507049.4542237,473367.03344718
Lyso_PG(17:0),0.19870547698975255,10.840677504437508,186.42632591906164,1.9161301018594932e-42,4.7696704525557205e-42,516.2958 -> 327.2958,PGs,959086.41894531,959086.41894531,806297.44799801,806297.44799801,192411.37402344
PG (38:6),0.216348030892851,6.933973773436084,186.25017214240324,2.093531176169172e-42,5.2026329394535215e-42,812.5172 -> 623.5172,PGs,54679.543792722,54679.543792722,45409.982696515,45409.982696515,51328.663757315
PS (36:4),0.2044328056759587,8.342080031420753,186.1517772394516,2.199678255181416e-42,5.4573835719459593e-42,784.5124 -> 599.5124,PSs,151171.97229009,151171.97229009,126585.70922849,126585.70922849,109836.6870117
Lyso_PG(21:0),-0.2099385949549582,7.506695275605066,185.96402666826285,2.4173832490530843e-42,5.987610984865807e-42,572.3584 -> 383.3584,PGs,71460.68566899,71460.68566899,79747.84521486,79747.84521486,70518.06518552
TAG(52:4)_FA 16:0,0.20515719393002987,8.21296093350506,185.7851722850667,2.6447827283628513e-42,6.540064044930214e-42,872.8 -> 599.8,TAG1,133198.569336,133198.569336,111479.46862794,111479.46862794,120656.98876952
Lyso_PC(3:1),-0.21266526479366174,7.418883664584552,184.20083987476121,5.864939684150018e-42,1.4479069845245357e-41,312.1134 -> 184.1,PCandSM,54536.743301339,54536.743301339,60976.405761689,60976.405761689,124402.60803222
"PIo (38:6), PIp (38:5)",0.2221369616540935,6.45017831406284,183.93070192995046,6.717977982096851e-42,1.6557774960800285e-41,886.554 -> 609.554,PIs,38990.342926033,38990.342926033,32250.822570802,32250.822570802,37417.262512196
PE (36:8),0.20284110700982078,8.20213182687817,182.50204116923294,1.3776648277858605e-41,3.3899588631255355e-41,732.46 -> 591.46,PEs,142213.99035638,142213.99035638,119216.08850103,119216.08850103,79371.92578123
Lyso_PE(13:0),0.2027756871762435,8.243034346868837,181.80622427685438,1.9546045766211075e-41,4.801737265971002e-41,412.2386 -> 270.2386,PEs,136117.22851562,136117.22851562,114110.42810055,114110.42810055,122331.04943842
PG (32:3),0.20896830863360455,7.238111148300056,180.6057372925395,3.574081843349438e-41,8.765844521025338e-41,734.4702 -> 545.4702,PGs,70575.245544403,70575.245544403,58911.544677765,58911.544677765,50600.743835426
PI (44:0),-0.25257371672969137,5.145449855806264,180.13670192147967,4.5245230313208873e-41,1.107880761829144e-40,996.721 -> 719.721,PIs,13420.661003104,13420.661003104,15426.261230461,15426.261230461,15008.821060186
SM (d18:0/24:0),0.2187215608276567,6.988597638770906,179.83920609986038,5.254461733464796e-41,1.2845190654610193e-40,817.7 -> 184.1,PCandSM,40501.142738384,40501.142738384,33579.8822173834,33579.8822173834,117734.807830804
PI (38:3),0.22148300186869446,6.377459607846172,179.23484966892138,7.120091923861167e-41,1.7377655248318066e-40,906.5802 -> 629.5802,PIs,35695.862792968,35695.862792968,29539.182067862,29539.182067862,40945.92309571
PS (14:1),0.1945311638144682,11.087910333446189,178.96901741578193,8.138214632698418e-41,1.9830292473507024e-40,468.2358 -> 283.2358,PSs,1117904.6157226,1117904.6157226,942538.04248055,942538.04248055,304504.02148431
Lyso_Sphinganine-1-phosphocholine,-0.21748319163730065,6.90039761053707,178.57159752288703,9.93814324325933e-41,2.4176909251429907e-40,467.3536 -> 184.1,PCandSM,35448.802665729,35448.802665729,39767.163085951,39767.163085951,98429.608642592
PE (20:4),0.20404363483188767,7.645016502002412,176.7116292042147,2.5318674236819344e-40,6.149406153635249e-40,502.2929 -> 361.2929,PEs,87071.10668947,87071.10668947,72929.72509762,72929.72509762,92341.92565918
Lyso_PC(2:0),0.23038172417378913,6.167401722460131,174.57377823825735,7.41793776732658e-40,1.7987600304938925e-39,300.1134 -> 184.1,PCandSM,24321.48159791,24321.48159791,20002.841476457,20002.841476457,61211.60449217
PE (22:4),0.20785788017177173,7.036957795471616,172.572764053792,2.0289587813991825e-39,4.9120437594841496e-39,530.3242 -> 389.3242,PEs,55761.663879411,55761.663879411,46581.98358153,46581.98358153,66233.424560517
