lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,API_Block10x,API_Block10xcopy,Control,Controlcopy,Blank
"18:2 Cholesteryl ester, zymosteryl oleate, 16:1 Stigmasteryl ester, 16:2 Sitosteryl ester",0.1336562433612405,6.468721473835711,74.1280926983691,7.320903931667075e-18,1.2822259978334049e-17,666.5845 -> 369.1,CEs,69485.185119626,69485.185119626,62293.304412839,62293.304412839,90693.086700436
18:0 Campesteryl ester,-0.13212262258577584,6.6719407335740515,73.9333944382226,8.079779500032432e-18,1.4134905628844618e-17,684.6315 -> 369.1,CEs,74858.085449231,74858.085449231,80685.485504148,80685.485504148,96436.247070297
TAG(52:5)_FA 18:0,-0.15272777967242435,4.577910750039297,72.69673548421908,1.5118396677636698e-17,2.641759419456657e-17,870.8 -> 569.8,TAG1,17850.001068117,17850.001068117,19516.321380615,19516.321380615,20683.801712036
PG (40:3),0.13480197299221056,6.00087245735697,72.43970022977187,1.7221441302581482e-17,3.005607820670624e-17,846.5954 -> 657.5954,PGs,53001.283630385,53001.283630385,47477.803039543,47477.803039543,55031.463562015
PS (40:8),0.13568751168654114,5.893585490729431,72.43749510680965,1.7240695093920102e-17,3.005607820670624e-17,832.5124 -> 647.5124,PSs,49099.223449709,49099.223449709,43955.403137212,43955.403137212,51538.283447258
C19:0,0.12316644352334877,11.34372301559738,72.13489505585987,2.0097821228613836e-17,3.4996322116182566e-17,297.3 -> 297.3,FFA,2235612.13183603,2235612.13183603,2018847.09082014,2018847.09082014,1875765.73339823
TAG(58:7)_FA 16:1,0.15361732724297816,4.5461830501516856,71.68749647452603,2.5212513391579083e-17,4.385166002405586e-17,950.8 -> 679.8,TAG1,18483.981384284,18483.981384284,16343.141174315,16343.141174315,23763.54168701
"18:0 Cholesteryl ester, 16:0 Sitosteryl ester",-0.12994839851858384,6.6860473343522315,71.58905988607384,2.650220145632796e-17,4.60414402615142e-17,670.6158 -> 369.1,CEs,75549.045440675,75549.045440675,81307.606048595,81307.606048595,97822.567077629
Cer(d18:0/20:0(2OH)),-0.1256851285382036,7.763954121614463,71.53473732730103,2.7241967253575683e-17,4.727189924580012e-17,612.6 -> 266.4,Cer,174651.992431515,174651.992431515,187409.813720703,187409.813720703,143700.070617697
PE (52:4),-0.1566565907595424,4.36126698602663,71.33212246972815,3.018808024690904e-17,5.232368181363796e-17,964.773 -> 823.773,PEs,14758.60102844,14758.60102844,16180.341018673,16180.341018673,20257.301361074
PG (44:6),0.14499352171126925,4.917364557727321,70.9242751747716,3.7120238227312264e-17,6.426468002214038e-17,896.6111 -> 707.6111,PGs,25361.541656495,25361.541656495,22558.581512455,22558.581512455,24933.921752932
PC (40:4),0.1326625332719574,6.281473042275236,70.34090992784827,4.98922223751342e-17,8.627675781690833e-17,838.6 -> 184.1,PCandSM,53800.803131124,53800.803131124,48265.523841831,48265.523841831,107354.568237299
Lyso_PI(18:4),0.12945216947502686,6.4683043838691745,69.51671834728059,7.576954539245101e-17,1.3087466931423357e-16,610.2649 -> 333.2649,PIs,69209.52465817,69209.52465817,62227.24462886,62227.24462886,91279.50695802
"19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated",-0.12751783808788186,6.723935503587335,69.16637334952918,9.049793777349792e-17,1.5613494781381654e-16,684.6471 -> 369.1,CEs,77908.725463871,77908.725463871,83706.005554185,83706.005554185,99243.026306153
PS (44:8),0.13929168387511526,5.195147191953351,68.50996352600747,1.2623817129278253e-16,2.1754706671695358e-16,888.575 -> 703.575,PSs,29836.922027588,29836.922027588,26644.441650391,26644.441650391,33495.462493892
TAG(60:11)_FA 16:0,-0.15778084448953567,4.054235977898793,67.35905423964743,2.263003601930291e-16,3.8953766129556963e-16,970.9 -> 697.9,TAG1,12401.140777588,12401.140777588,13606.380920411,13606.380920411,14353.340957644
Lyso_PS(17:1),-0.12409739231617473,6.907944135248743,66.4180104658755,3.6475409672118525e-16,6.271430689329886e-16,510.2754 -> 325.2754,PSs,89161.24682614,89161.24682614,95568.98767091,95568.98767091,110456.28894043
Cer(d18:1/12:0),0.12003550109742202,8.374399713422152,66.34807500403103,3.7792777846924807e-16,6.490498804145782e-16,482.5 -> 264.3,Cer,278916.381347634,278916.381347634,252419.83789058,252419.83789058,263649.15771485
PG (20:2),0.12701910658583224,6.328208171346669,66.32695086748402,3.819997395143178e-16,6.552932674411327e-16,554.3188 -> 365.3188,PGs,64690.52490231,64690.52490231,58262.32360839,58262.32360839,75368.685607894
Cer(d18:1/24:1(15Z)),0.12014273034581129,8.310178750042398,66.19297915899688,4.0886633721788154e-16,7.005803335205938e-16,648.6 -> 264.3,Cer,250296.677063008,250296.677063008,226502.11633299,226502.11633299,315913.10131824
TAG(52:4)_FA 18:1,0.1197975811764486,7.9855400057586,65.86575143660271,4.827071382643222e-16,8.261612480441821e-16,872.8 -> 573.8,TAG1,255334.53839116,255334.53839116,231116.336914072,231116.336914072,37668.54309081
PGo (40:5),0.12774468982952494,6.069459900024125,65.2870814856287,6.474437990806371e-16,1.1068486815717954e-15,828.5849 -> 639.5849,PGs,54027.70422363,54027.70422363,48634.583557129,48634.583557129,63197.344055177
PG (44:2),0.13686430515591397,5.068316154881336,65.26242111568523,6.555966167333324e-16,1.1195114012704572e-15,904.6737 -> 715.6737,PGs,28343.8218078651,28343.8218078651,25353.7218246443,25353.7218246443,26690.0220336991
PG (42:8),0.13122798764746893,5.6024328535736,65.17274373423405,6.861198175107779e-16,1.170302097822361e-15,864.5485 -> 675.5485,PGs,40027.742919901,40027.742919901,35945.222503667,35945.222503667,42266.482971176
PEp (30:1),-0.12259244078705855,6.912057459356664,64.89830973105018,7.8864695626967e-16,1.3436538948476445e-15,646.4807 -> 505.4807,PEs,90367.766601576,90367.766601576,96761.22656251,96761.22656251,106975.66711424
"PIo (40:2), PIp (40:1)",0.13330375778266207,5.358262085548386,64.47306439877562,9.786106803388404e-16,1.6654134140460313e-15,922.6479 -> 645.6479,PIs,33178.202209477,33178.202209477,29751.44238282,29751.44238282,38139.642730724
PG (38:5),0.12641808067852836,6.0465760003384155,64.44175053717828,9.942878140631516e-16,1.6901766805309067e-15,814.5328 -> 625.5328,PGs,56728.103515609,56728.103515609,51112.40393067,51112.40393067,48437.343444802
PG (38:2),-0.11862761445249237,7.856216280962002,64.25546702703708,1.0928826137094883e-15,1.855675116717129e-15,820.5798 -> 631.5798,PGs,207773.55273429,207773.55273429,221862.816345269,221862.816345269,64535.02441404
1-O-cerotoyl-Cer(d18:1/18:0),0.12054938635071716,7.269746739953241,64.15656676473967,1.1491434110114159e-15,1.948999163760605e-15,944.9 -> 264.3,Cer,127348.468833908,127348.468833908,115209.548278765,115209.548278765,131761.929733281
Lyso_PE(12:0),-0.1216110703702829,6.97118587928417,64.1082772264226,1.1776573156093094e-15,1.9951056780243493e-15,398.2229 -> 257.2229,PEs,94134.906387336,94134.906387336,100726.34765624,100726.34765624,111648.44799807
PC (38:9),-0.11570314073571174,12.41606603985115,63.840364669261405,1.3492062631374483e-15,2.2831551307433033e-15,800.5 -> 184.1,PCandSM,5222003.81005876,5222003.81005876,5564819.29168709,5564819.29168709,191895.6760254
TAG(60:12)_FA 16:0,-0.15692332267211603,3.9284347143916674,63.78595001610438,1.3869924950597318e-15,2.3444546566268667e-15,968.9 -> 695.9,TAG1,11248.240776058,11248.240776058,12334.1008758526,12334.1008758526,13665.540924072
Lyso_PC(20:2),-0.13527187110791009,5.230085422876087,63.30943295994534,1.7665630926942597e-15,2.9826897661800716e-15,548.3638 -> 184.1,PCandSM,25125.661804198,25125.661804198,27140.7821884448,27140.7821884448,45582.983459463
PSo (40:2),0.12539902332934563,6.071690425239983,63.19804785070068,1.8693355705949255e-15,3.152665945464026e-15,830.6271 -> 645.6271,PSs,55528.764038085,55528.764038085,50067.143615731,50067.143615731,57672.104217521
PI (44:2),0.1393896314511815,4.685642145357092,62.77930768688155,2.3121528550072668e-15,3.895108232733903e-15,992.6897 -> 715.6897,PIs,22005.5615768406,22005.5615768406,19649.6812248245,19649.6812248245,19521.5814437872
PG (36:1),-0.11493341572066557,10.600612401437095,62.70151416521741,2.4053067376465662e-15,4.047494857855937e-15,794.5641 -> 605.5641,PGs,1478179.20507822,1478179.20507822,1574378.90344182,1574378.90344182,79313.28601072
C24:1,-0.11606341657322249,8.839841946931394,62.60370828411915,2.527770746212412e-15,4.248806147888948e-15,365.3 -> 365.3,FFA,343897.605651794,343897.605651794,366565.42474354,366565.42474354,410132.029998791
PG (18:1),0.1200347014261715,6.911443481509344,62.484515977568435,2.685477415521911e-15,4.508838479528399e-15,528.3032 -> 339.3032,PGs,102904.58813478,102904.58813478,93128.88684081,93128.88684081,88950.006408664
"lanosteryl oleate, 20:2 Campesteryl ester",0.12265112103236864,6.362539538117685,61.94915969531576,3.524401698904967e-15,5.910756368778051e-15,708.6315 -> 369.1,CEs,65380.584716783,65380.584716783,59062.363830561,59062.363830561,80163.1261901879
SM (d16:1/18:1),0.11631874232044913,7.761274259542071,61.47238775342882,4.489958800828202e-15,7.521683214333851e-15,701.6 -> 184.1,PCandSM,202688.093841614,202688.093841614,183906.275939935,183906.275939935,92769.164703332
"ecdysone palmitate, 22:3 Cholesteryl ester, 20:2 Stigmasteryl ester, 20:3 Sitosteryl ester",0.12381765952437622,6.092242078937408,61.25700059634385,5.009013835234323e-15,8.381861501322987e-15,720.5435 -> 369.1,CEs,53529.223602296,53529.223602296,48317.203277585,48317.203277585,69165.705062864
PSp (42:4),0.12910139377321173,5.427739428354244,61.2359238370725,5.06292456190127e-15,8.462638939213593e-15,852.6114 -> 667.6114,PSs,34938.742492665,34938.742492665,31421.542175294,31421.542175294,39362.062805155
PC (42:8),0.13806390607617333,5.209837073795518,61.16421303226382,5.250733710725155e-15,8.766797886316416e-15,858.6 -> 184.1,PCandSM,21530.8215866026,21530.8215866026,19243.4411239633,19243.4411239633,66783.985473636
TAG(52:4)_FA 18:0,0.12181803468825013,6.082911391240785,61.103157618633276,5.4161202983206075e-15,9.032885075310258e-15,872.8 -> 571.8,TAG1,65303.124236984,65303.124236984,59026.464080776,59026.464080776,21834.521606441
PG (38:4),0.12225671624558136,6.115306033557784,60.731376174027126,6.541910026953899e-15,1.0898342897289458e-14,816.5485 -> 627.5485,PGs,59544.824218752,59544.824218752,53805.26348877,53805.26348877,50297.003723138
PIo (42:1),0.1316783892152416,5.089667327440632,60.431627263077594,7.617908986848688e-15,1.2676808635543104e-14,952.6948 -> 675.6948,PIs,28326.622039797,28326.622039797,25429.5821228,25429.5821228,28587.661956793
1-O-palmitoyl-Cer(d18:1/16:0),0.11849234599550887,6.753613944053442,60.072392218786774,9.143186330442676e-15,1.519814250497725e-14,776.7 -> 264.3,Cer,89633.186721752,89633.186721752,81205.005371062,81205.005371062,89626.98657226
PSo (40:4),0.1256227727181958,5.670289476268569,60.06562379798037,9.174682159615761e-15,1.5233626019450507e-14,826.5958 -> 641.5958,PSs,41067.862792966,41067.862792966,37022.822387697,37022.822387697,47421.463500976
PC (42:2),0.13984470152492484,5.064918348703522,59.87413175634407,1.0112184280795762e-14,1.6771700116546342e-14,870.7 -> 184.1,PCandSM,18792.6011276231,18792.6011276231,16775.4011917163,16775.4011917163,63038.403961219
PCo(36:0),-0.11172008383678887,13.373162125608243,59.57410913137901,1.1777445347061003e-14,1.951208108823241e-14,776.6 -> 184.1,PCandSM,10011583.7094723,10011583.7094723,10639412.4335942,10639412.4335942,963310.41699216
PSo (42:6),0.12219104557174343,5.990439632842511,59.30594985503512,1.3496784120554171e-14,2.2335912861027356e-14,850.5958 -> 665.5958,PSs,51622.903808554,51622.903808554,46649.063720703,46649.063720703,57633.223937976
15:1 Cholesteryl ester,0.11915304806485083,6.441656183272202,58.93243800561281,1.631797960768607e-14,2.697498611358677e-14,626.5532 -> 369.1,CEs,69265.844909666,69265.844909666,62724.064331052,62724.064331052,83603.825683607
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",-0.11103177866868363,14.273667297634931,58.86513198551983,1.6885816177616167e-14,2.7882959386800733e-14,414.3 -> 85.1,ACs,16683800.46094,16683800.46094,17721588.500002,17721588.500002,10220565.4296875
PI (42:7),-0.1316099325378773,4.995421219094833,58.67668994070066,1.8583011156270454e-14,3.065175796215599e-14,954.5802 -> 677.5802,PIs,23350.141708367,23350.141708367,25158.921874993,25158.921874993,30461.422393789
PEo (20:0),-0.11890932723974318,6.392273583222698,58.50960087853605,2.023013226126669e-14,3.3331974230692974e-14,496.3763 -> 355.3763,PEs,62263.203979481,62263.203979481,66498.3046875,66498.3046875,78174.52539065
PG (40:8),0.12084285193980045,5.945622505815615,57.91800348193714,2.7327457116917636e-14,4.4976439838260276e-14,836.5172 -> 647.5172,PGs,51143.703491198,51143.703491198,46259.243041992,46259.243041992,51540.063964838
PI (34:2),-0.11069032212513434,9.598520481557097,57.76974369791985,2.9466749529964435e-14,4.844423991727997e-14,852.5332 -> 575.5332,PIs,725991.06433101,725991.06433101,770967.64562976,770967.64562976,94791.58691403
C18:3,0.11069545428452175,9.2376281760167,57.42244106762467,3.515729688837373e-14,5.773643613725271e-14,277.3 -> 277.3,FFA,534236.67700187,534236.67700187,486625.43493639,486625.43493639,369308.326416
PG (22:4),-0.11834556577048343,6.296196216631864,57.27529148780186,3.7888538035581036e-14,6.2153765673669e-14,578.3188 -> 389.3188,PGs,57194.70422362,57194.70422362,61061.1843262,61061.1843262,77618.74475096
PG (30:0),0.1167970448118618,6.277046512784343,56.27457689181746,6.302509403971627e-14,1.0327583641224247e-13,712.4859 -> 523.4859,PGs,66066.724548357,66066.724548357,59924.86401367,59924.86401367,57894.864318826
PS (44:2),0.12920478633740717,4.948252428011161,56.0554809642232,7.045452215760446e-14,1.1532414150334166e-13,900.6689 -> 715.6689,PSs,24818.28170013,24818.28170013,22318.2815628113,22318.2815628113,29151.9420165958
Cer(d18:0/22:0(2OH)),0.11013968532609654,7.973664368335158,55.10537718987189,1.142379508562112e-13,1.8678776060476364e-13,640.6 -> 266.4,Cer,201432.296081549,201432.296081549,183551.31384278,183551.31384278,235174.13647455
PS (32:0),-0.11344132735886839,6.65263053228096,54.84623111159601,1.3033846852155618e-13,2.128814377049574e-13,736.5124 -> 551.5124,PSs,79666.76538085,79666.76538085,84763.76586913,84763.76586913,72943.725158711
PI (44:6),0.13833368835894858,4.256465873273333,54.697737861232056,1.405679994318597e-13,2.2933974689915375e-13,984.6271 -> 707.6271,PIs,15677.301132201,15677.301132201,14009.160964964,14009.160964964,17018.9011535599
PI (32:4),0.12141112163723917,5.474616382315086,54.615490899951155,1.465756865124761e-13,2.388817648808107e-13,820.4706 -> 543.4706,PIs,36151.34298707,36151.34298707,32685.842102056,32685.842102056,40083.26293947
PS (20:2),-0.11581261385332885,6.23391607227199,54.60823717771312,1.4711770254735113e-13,2.3950506672838834e-13,550.3141 -> 365.3141,PSs,55535.04382323,55535.04382323,59185.32409668,59185.32409668,71377.34533689
PCo(42:2),0.13132126381635942,5.200720028126818,54.56613925321347,1.5030319364292222e-13,2.444258869534412e-13,856.7 -> 184.1,PCandSM,20593.1214904829,20593.1214904829,18491.5814361534,18491.5814361534,69259.724746701
"PIo (36:1), PIp (36:0)",0.11138203314305256,7.010153354044513,54.31330566210238,1.7094042453612348e-13,2.776856896414733e-13,868.6009 -> 591.6009,PIs,114227.9483642,114227.9483642,103998.42687988,103998.42687988,78383.80603026
22:5 Cholesteryl ester,0.11487983633359736,6.349963458326983,54.19010481133799,1.8200106388707404e-13,2.9533361826432233e-13,716.6002 -> 369.1,CEs,63842.484771735,63842.484771735,57984.404174795,57984.404174795,82575.406036395
PI (42:5),0.130867691098463,4.652135899837362,54.14595090943681,1.8613704930345315e-13,3.0171891037201207e-13,958.6115 -> 681.6115,PIs,20540.401489258,20540.401489258,18450.041198735,18450.041198735,22524.041458123
"Cer(d14:2(4E,6E)/18:1(9Z))",-0.10919157887903175,7.517724941060035,53.42459973490309,2.687108382729366e-13,4.3509705312586605e-13,506.5 -> 206.3,Cer,145742.809631265,145742.809631265,154611.171264651,154611.171264651,131131.949035661
PCo(40:2),0.11721558621578078,5.9744564245340674,53.332781422494236,2.815684301691954e-13,4.554247992284076e-13,828.7 -> 184.1,PCandSM,45273.022270225,45273.022270225,41052.323524462,41052.323524462,79003.985931389
SM (d18:1/24:0),0.11176526728729283,6.688318501657866,52.757497678384375,3.773799656959062e-13,6.097387820339669e-13,815.7 -> 184.1,PCandSM,79480.006500245,79480.006500245,72343.0651168496,72343.0651168496,108881.86816403
"PIo (38:6), PIp (38:5)",-0.11951635063961216,5.425297644910981,52.641539422867936,4.0033175585673436e-13,6.461268446676971e-13,886.554 -> 609.554,PIs,32458.222167973,32458.222167973,34680.602478004,34680.602478004,37417.262512196
TAG(52:2)_FA 18:0,-0.10582357557873064,8.426047992515807,51.89873218792595,5.843813619731289e-13,9.421658693036161e-13,876.8 -> 575.8,TAG1,312414.08068847,312414.08068847,330651.46191401,330651.46191401,84954.94543456
PGo (30:1),0.11615033535846506,5.747332612648622,51.887661736668996,5.876854849901714e-13,9.464763014702224e-13,696.491 -> 507.491,PGs,43126.523376435,43126.523376435,39134.82290651,39134.82290651,50249.603942858
PG (18:0),-0.10728558901881897,7.54375823727818,51.443250062280256,7.36969348067693e-13,1.1856280722932554e-12,530.3188 -> 341.3188,PGs,140015.27099608,140015.27099608,148339.01074228,148339.01074228,168988.71350092
PI (38:1),0.11298341916762591,5.972926213231955,50.988688551811556,9.28997761764591e-13,1.4929610711013396e-12,910.6115 -> 633.6115,PIs,53201.443786604,53201.443786604,48383.323974615,48383.323974615,47819.703247085
Lyso_PE(20:3),-0.1117568470028766,6.187202066403496,50.769423387980304,1.0387945989279272e-12,1.667626409615849e-12,504.3012 -> 362.3012,PEs,55013.044067367,55013.044067367,58464.42443846,58464.42443846,64213.82470702
PSp (32:1),0.11287805206431306,5.985483483829318,50.417610298483034,1.2427403219544858e-12,1.9928987427923967e-12,718.5019 -> 533.5019,PSs,50302.283630362,50302.283630362,45750.063232412,45750.063232412,61244.964233353
CerP(d18:1/18:0),0.10455755209736603,8.215031138636853,49.99788414739853,1.539118551422924e-12,2.4655463667938195e-12,646.5 -> 264.3,Cer,232792.076232906,232792.076232906,212949.67492677,212949.67492677,296978.661499
