lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,OG10x,OG10xcopy,YG10x,YG10xcopy,Blank
PGo (42:4),-0.2262277884584273,6.709051674174155,195.14011211761,2.401220849638651e-44,4.072579090743068e-44,858.6318 -> 669.6318,PGs,34557.462646483,34557.462646483,45570.623443611,45570.623443611,37521.08270264
PSo (40:3),0.22144358672040965,7.026665022496534,194.35508758840115,3.562579526072665e-44,6.035476149700982e-44,828.4811 -> 643.4811,PSs,49328.483581544,49328.483581544,47695.563903791,47695.563903791,50866.523437472
TAG(58:8)_FA 18:1,0.22897449955521865,6.298183001132503,193.87019838186876,4.54562809278634e-44,7.692207178435508e-44,948.8 -> 649.8,TAG2,34762.882629396,34762.882629396,33437.122253406,33437.122253406,11735.4808807381
PIp (42:6),-0.20752215500077256,8.594647497428491,193.18291549570108,6.420943980356095e-44,1.085341994877759e-43,940.6009 -> 663.6009,PIs,136147.950500545,136147.950500545,177224.234558117,177224.234558117,105172.566711428
PIo (34:0),0.20913165768041797,8.262342304920432,193.00685504682275,7.01497153412099e-44,1.1844175784831952e-43,842.5853 -> 565.5853,PIs,122604.98852545,122604.98852545,119562.42944332,119562.42944332,92844.66662606
TAG(56:6)_FA 16:0,-0.23181968931448926,6.371164004626221,192.37837660484772,9.62053767750888e-44,1.6225198937012167e-43,924.8 -> 651.8,TAG1,26062.601867672,26062.601867672,34502.002258294,34502.002258294,35209.942535394
TAG(58:5)_FA 18:1,-0.237987657999043,5.821205071193079,191.49157006104141,1.5023116828277878e-43,2.5308303433496178e-43,954.8 -> 655.8,TAG2,21058.58117675,21058.58117675,27997.061965945,27997.061965945,8967.2807617189
TAG(56:3)_FA 18:0,0.24796859035306934,5.8035035053428485,190.79504405427642,2.132023363121265e-43,3.5876312422029356e-43,930.8 -> 629.8,TAG1,18918.58132934,18918.58132934,17959.061248782,17959.061248782,31050.082275401
PI (26:0),0.21269090100030746,7.526476344547945,189.38710737687367,4.326267513847121e-43,7.271811353062182e-43,744.4393 -> 467.4393,PIs,71630.965209916,71630.965209916,69681.245666495,69681.245666495,63826.104187013
17:0 Cholesteryl ester,-0.21029827940375298,7.853663308267121,188.9657176641785,5.34682161636722e-43,8.977157993475612e-43,656.5845 -> 369.1,CEs,74583.984832761,74583.984832761,97273.226989742,97273.226989742,93349.566680908
TAG(60:6)_FA 20:0,0.23125743805667567,6.052085188035395,188.61432023068357,6.379706288291926e-43,1.0699373339358862e-42,980.9 -> 651.9,TAG2,28637.182128911,28637.182128911,27501.48226929,27501.48226929,12588.700920109
TAG(58:4)_FA 16:0,-0.2599722856653181,5.227210295851169,187.81138543525574,9.551521144237743e-43,1.6000929952567915e-42,956.9 -> 683.9,TAG1,11994.1007690423,11994.1007690423,16190.841140752,16190.841140752,14381.181045537
PGo (36:4),-0.21669712699433244,7.0919910449165675,187.02282275937884,1.4197468231033385e-42,2.3757413394404806e-42,774.5379 -> 585.5379,PGs,43971.723449691,43971.723449691,57603.323730454,57603.323730454,54618.24334717
PI (44:1),0.24586859344393436,5.55747253608678,184.95766107837375,4.009045180300026e-42,6.701087767962516e-42,994.7054 -> 717.7054,PIs,18169.4212951618,18169.4212951618,17273.021209718,17273.021209718,17620.701263422
PE (30:4),0.2226129367192343,6.65204883573882,184.4387347033576,5.203889212321929e-42,8.688584769405135e-42,656.4287 -> 515.4287,PEs,35704.462158216,35704.462158216,34494.562545763,34494.562545763,48382.903808554
12:0 Cholesteryl ester,-0.20219389774947408,8.766069282353914,184.0760775819269,6.244546569908973e-42,1.0414516001592632e-41,586.5219 -> 369.1,CEs,145227.130218481,145227.130218481,188345.733657852,188345.733657852,156044.550384489
PIp (18:0),-0.20394594130531843,8.370847471938553,183.7181911936518,7.475376484879774e-42,1.2453429637962865e-41,602.34 -> 325.34,PIs,108337.22778319,108337.22778319,140673.78857426,140673.78857426,127645.1486817
PEo (40:4),0.21370881319002394,7.1845108736111305,182.92736234652637,1.1124645100813485e-41,1.8512297446032197e-41,782.6059 -> 641.6059,PEs,52408.964111305,52408.964111305,50946.483596792,50946.483596792,66369.204406734
PS (40:4),-0.21389570113936732,7.120691341201995,182.0499076534179,1.7292428702702037e-41,2.8744114598843584e-41,840.575 -> 655.575,PSs,43761.443603512,43761.443603512,57216.643981938,57216.643981938,60856.364746024
Lyso_PG(19:0),0.2042686662369374,8.09830772359312,181.25160874132158,2.583143110635249e-41,4.289046248964058e-41,544.3271 -> 355.3271,PGs,101121.06640625,101121.06640625,98944.6064453,98944.6064453,114478.48754874
TAG(58:6)_FA 18:2,-0.2291376233569004,5.9071893879206225,180.92012345553755,3.051566273541763e-41,5.061216548714018e-41,952.8 -> 655.8,TAG2,22572.241729735,22572.241729735,29825.922241209,29825.922241209,8869.5807228115
PE (26:0),0.2121879057840181,7.068491739018715,179.72143657883612,5.574966571147404e-41,9.236230489285048e-41,608.4287 -> 467.4287,PEs,51295.72387694,51295.72387694,49916.903564442,49916.903564442,49766.783508313
Lyso_PE(22:2),0.21194928870252602,7.106161602144906,179.27449332758786,6.979584782189594e-41,1.1550558718926771e-40,534.3481 -> 392.3481,PEs,51216.263855,51216.263855,49847.82339472,49847.82339472,56637.804016102
PI (32:5),-0.2150697678519694,6.7849467727750845,178.65330748064562,9.53814464529314e-41,1.5767351445578198e-40,818.455 -> 541.455,PIs,37023.962677006,37023.962677006,48447.023498469,48447.023498469,37542.28256225
TAG(48:1)_FA 16:0,-0.20518825890452658,7.711059879626763,178.08658954564484,1.2682577782864241e-40,2.0942298407127862e-40,822.8 -> 549.8,TAG1,68102.76428221,68102.76428221,88506.30664062,88506.30664062,82717.24548337
PE (34:4),-0.2052672415619422,7.651191484636766,177.65100821981804,1.5787696535036845e-40,2.6041024724275057e-40,712.4913 -> 571.4913,PEs,66229.88366696,66229.88366696,86077.02511595,86077.02511595,75326.525207495
PG (44:2),-0.2248927066593308,6.183241317911597,176.8887433837607,2.3161461844092825e-40,3.816174997583241e-40,904.6737 -> 715.6737,PGs,23867.7615470912,23867.7615470912,31445.1020355238,31445.1020355238,26690.0220336991
TAG(58:7)_FA 18:2,0.21156939673155994,6.811639757563322,176.87444918804118,2.3328524273238026e-40,3.839486286637091e-40,950.8 -> 653.8,TAG2,48286.303344702,48286.303344702,47008.523803684,47008.523803684,20839.6815033073
PGo (40:0),0.21247512160238807,6.909964945394722,175.98442418828841,3.649531314438187e-40,5.999941405226417e-40,838.6631 -> 649.6631,PGs,44752.082824684,44752.082824684,43540.483093278,43540.483093278,49294.923706046
Lyso_PI(22:0),0.2039294628474536,7.640023747754655,175.87915240518672,3.847911444272024e-40,6.319163104871234e-40,674.3901 -> 397.3901,PIs,77745.706115748,77745.706115748,76090.245300291,76090.245300291,67220.48498534
TAG(50:3)_FA 18:1,-0.20796692117675827,7.17182543719412,173.29386873976125,1.4118613247595792e-39,2.3160697797422167e-39,848.8 -> 549.8,TAG1,45729.343200687,45729.343200687,59544.40405273,59544.40405273,61761.264099132
TAG(58:10)_FA 18:1,0.22233335054058886,5.975393328027272,172.74106090144988,1.8643126579404616e-39,3.054949016996324e-39,944.8 -> 645.8,TAG2,27569.621917718,27569.621917718,26640.541625973,26640.541625973,10025.3208236634
TAG(56:8)_FA 16:1,0.21878711507228196,6.375366237959208,172.31466557979786,2.3101487138091948e-39,3.7813884617531095e-39,920.8 -> 649.796,TAG1,30905.602233894,30905.602233894,29937.602111811,29937.602111811,34268.58218384
Cer(d18:0/16:0),0.1961070929079083,8.629768743168746,172.04937376517202,2.639843119281591e-39,4.316344795252362e-39,540.5 -> 266.4,Cer,148475.970947274,148475.970947274,146104.490356463,146104.490356463,154879.49096679
PIo (42:1),-0.22240731944889294,6.1791439320080945,172.02066886751055,2.6782254356888523e-39,4.3743377355483865e-39,952.6948 -> 675.6948,PIs,23386.881729118,23386.881729118,30758.522094723,30758.522094723,28587.661956793
PEo (38:5),0.20580681433832843,7.213283893176275,170.72210103389966,5.1458169015208954e-39,8.395512140416156e-39,752.559 -> 611.559,PEs,54370.883911127,54370.883911127,53143.943984985,53143.943984985,63648.784362812
TAG(52:1)_FA20:0,0.2045667737729896,7.058830984299244,170.662348485877,5.302791835918811e-39,8.642226434000148e-39,878.8 -> 549.8,TAG2,58741.76428222,58741.76428222,57465.564270027,57465.564270027,18652.781219470002
PI (40:6),0.20172253363874273,7.536023927296261,169.72393343380838,8.500852081461387e-39,1.383923966840948e-38,928.5645 -> 651.5645,PIs,69225.565368679,69225.565368679,67855.245178223,67855.245178223,74460.985046357
TAG(56:1)_FA 16:1,0.1979925060292722,8.016577426985416,169.5366644247954,9.340376624689193e-39,1.5189496547842338e-38,934.9 -> 663.9,TAG1,96159.526550327,96159.526550327,94500.066039982,94500.066039982,105058.7854003
Cer(t18:0/22:0(2OH)),0.19278362290004492,9.180782198323282,169.31192385557944,1.0458055051508847e-38,1.6988680338003008e-38,656.6 -> 282.4,Cer,207265.19494625,207265.19494625,204425.113708459,204425.113708459,265947.47985837
TAG(50:3)_FA 16:0,-0.20318509434289692,7.348158675341417,168.9680770271382,1.2432334406401535e-38,2.0173982642171574e-38,848.8 -> 575.8,TAG1,52676.50335693,52676.50335693,68363.365112234,68363.365112234,65727.164245626
TAG(58:7)_FA 18:1,0.2190584726574849,6.043479972369887,168.4608604765698,1.604496086962732e-38,2.6008084519773875e-38,950.8 -> 651.8,TAG2,28015.361877433,28015.361877433,27132.781829826,27132.781829826,13828.1210517841
PE (46:1),0.23085936911276378,5.763521527406024,168.11726206042567,1.9071653358066913e-38,3.0880854035014494e-38,886.7261 -> 745.7261,PEs,19723.0413589473,19723.0413589473,18946.0813026447,18946.0813026447,24699.46156312
"18:3 Cholesteryl ester, 16:2 Stigmasteryl ester, 16:3 Sitosteryl ester",-0.1987462679956551,7.7940081346850985,167.87323110921497,2.1562085988169747e-38,3.4875744685606454e-38,664.5689 -> 369.1,CEs,71162.444915758,71162.444915758,92070.626617415,92070.626617415,92736.466613772
PGo (20:0),0.19653127441421964,8.080740280465326,167.67540054726823,2.381783145796626e-38,3.848284716728456e-38,544.3709 -> 355.3709,PGs,100101.62768552,100101.62768552,98473.82629394,98473.82629394,111323.40698245
TAG(56:4)_FA 18:0,0.2365121316704131,5.613093056079497,166.90933671673665,3.5013351057040566e-38,5.651079563077193e-38,928.8 -> 627.8,TAG1,16913.48121643,16913.48121643,16183.661148073,16183.661148073,25697.601852409
PG (42:4),0.2127212548963177,6.495150499562578,166.42177286206234,4.4743985305689815e-38,7.213826202345909e-38,872.6111 -> 683.6111,PGs,33745.602233891,33745.602233891,32826.382110592,32826.382110592,36330.422332757
TAG(52:3)_FA 18:2,0.1905484858918603,9.01775096057734,165.79990552614788,6.117512521819634e-38,9.85234581035544e-38,874.8 -> 577.8,TAG2,218226.67553707,218226.67553707,215570.11376953,215570.11376953,107926.248046822
TAG(50:2)_FA 16:0,-0.19201909607251375,8.645860824931502,164.9727858314363,9.273738794855282e-38,1.4919487600297726e-37,850.8 -> 577.8,TAG1,130998.84790036,130998.84790036,168699.03173823,168699.03173823,157475.6909179
TAG(60:1)_FA 18:2,0.2406591717397435,5.0455188413196055,162.60420728625357,3.0527285912835735e-37,4.905937489846513e-37,990.9 -> 693.9,TAG2,14509.460884097,14509.460884097,13843.520950317,13843.520950317,5462.1603965758
TAG(56:7)_FA 18:0,0.21396052805978458,6.276636407081928,161.92600843797493,4.2939198173931774e-37,6.89323384589001e-37,922.8 -> 621.8,TAG1,28779.30203247,28779.30203247,27971.321990975,27971.321990975,32151.122467036
PI (28:1),0.20568719041074685,6.818108360094901,161.67924927314556,4.861431749916468e-37,7.795949846821174e-37,770.455 -> 493.455,PIs,40246.962768572,40246.962768572,39342.002349872,39342.002349872,52686.782958977
PI (22:0),0.19506598260464833,7.626337949688552,160.7734302445768,7.6677088467893585e-37,1.2283064011772495e-36,674.3975 -> 397.3975,PIs,76848.985717783,76848.985717783,75676.125488285,75676.125488285,66357.284729006
PGo (42:0),0.20549412211033657,6.740957224592587,160.56787341068843,8.503078120412713e-37,1.3606738015713735e-36,866.6944 -> 677.6944,PGs,39254.962524411,39254.962524411,38377.442504881,38377.442504881,45646.44348146
PG (38:3),0.2002742637964479,7.037498691103115,158.69892701888915,2.1773294926975777e-36,3.480480903662475e-36,818.5641 -> 629.5641,PGs,48447.123657229,48447.123657229,47535.803222626,47535.803222626,54803.923645011
TAG(56:3)_FA 16:0,-0.22295383312679853,5.816000826032196,158.0795214861855,2.973480860392542e-36,4.7480795440948994e-36,930.8 -> 657.8,TAG1,17387.561264032,17387.561264032,22876.861572258,22876.861572258,25796.501754762
PIo (42:6),-0.20581561602683787,6.515353493708626,157.81980975144938,3.3885468793524425e-36,5.405110378223184e-36,942.6166 -> 665.6166,PIs,31139.882415765,31139.882415765,40486.983306885,40486.983306885,29684.622207638
TAG(60:1)_FA 20:0,-0.21760203165208883,5.744968406845453,157.3045727727523,4.3913406766596717e-36,6.997242415781494e-36,990.9 -> 661.9,TAG2,19974.981506347,19974.981506347,26183.822082526,26183.822082526,9200.5406303412
TAG(56:7)_FA 16:0,0.2106862684743793,6.266908461456586,156.52257517215148,6.508404851455516e-36,1.0359613660694305e-35,922.8 -> 649.8,TAG1,28405.64204405,28405.64204405,27670.881652829,27670.881652829,32517.84225463
TAG(58:5)_FA 18:2,-0.22115999516048976,5.566961311350775,156.3449372577517,7.116913179803827e-36,1.1316193520005873e-35,954.8 -> 657.8,TAG2,17667.78118896,17667.78118896,23216.661758419,23216.661758419,7955.1005706764
TAG(58:0)_FA 16:0,-0.22039922589799543,5.76134867235052,155.1068387413667,1.326924734864223e-35,2.107633891038306e-35,964.9 -> 691.9,TAG1,17615.381240841,17615.381240841,23135.601470951,23135.601470951,20944.721557611
PI (40:1),-0.2115175835878752,6.1945013477559785,154.9983559781997,1.4013707564843058e-35,2.2235280184809125e-35,938.6428 -> 661.6428,PIs,23139.261642453,23139.261642453,30204.002227776,30204.002227776,31581.062103285
PS (22:0),-0.19221865574240335,7.491299122749358,153.99646805066715,2.3200681902144288e-35,3.677320331057928e-35,582.3767 -> 397.3767,PSs,60462.24414059,60462.24414059,77873.466369572,77873.466369572,63432.564514164
PGp (42:4),0.20282839482593207,6.575932270665001,153.76747333073743,2.6034269289266586e-35,4.1220926374672095e-35,856.6162 -> 667.6162,PGs,36145.682525639,36145.682525639,35403.022582992,35403.022582992,36190.222351068
PI (36:2),0.18866403322710618,7.926165245857727,153.20890960412632,3.4483887243860143e-35,5.45419544289084e-35,880.5645 -> 603.5645,PIs,91198.84545897,91198.84545897,90206.38647458,90206.38647458,94177.42626957
PGo (32:0),0.1975391951676051,6.949736548194074,152.98272557202466,3.8640986758177e-35,6.105275907791966e-35,726.5379 -> 537.5379,PGs,45926.743041971,45926.743041971,45148.34326171,45148.34326171,50096.343200686
TAG(60:8)_FA 20:4,-0.21596506682091945,5.70922335934605,152.74903010826904,4.3463259434648113e-35,6.859973965447615e-35,976.9 -> 655.9,TAG2,19081.581390381,19081.581390381,24984.361679068,24984.361679068,10858.4207763648
PI (38:9),0.18578230718577526,8.346765591554142,152.2285887433173,5.64763215916762e-35,8.904512469443904e-35,894.4863 -> 617.4863,PIs,120481.28857422,120481.28857422,119408.44848632,119408.44848632,131765.90795902
PG (26:0),0.1922948452380696,7.296620157998484,151.99869831373093,6.340309695719992e-35,9.986154095777237e-35,656.4233 -> 467.4233,PGs,61804.344116148,61804.344116148,60978.105102524,60978.105102524,50042.64355467
PI (44:6),-0.22055063758790672,5.590492391350294,150.284272758409,1.502535881313888e-34,2.3640527860085386e-34,984.6271 -> 707.6271,PIs,15994.681076049,15994.681076049,21009.221229559,21009.221229559,17018.9011535599
Lyso_PS(21:0),-0.18661805497854933,7.779409006724941,148.7278957995132,3.2886608495870872e-34,5.168879513330071e-34,568.3536 -> 383.3536,PSs,74661.804809562,74661.804809562,95789.46704096,95789.46704096,74451.925781246
PGo (30:0),0.19434779433068092,6.915682614524087,148.258782193336,4.164500063599144e-34,6.538613593579828e-34,698.5066 -> 509.5066,PGs,46184.283630372,46184.283630372,45502.06359863,45502.06359863,43560.462951682
C12:1,-0.17871658225357887,9.593555707961409,147.7026480651054,5.509742009241623e-34,8.641716568308962e-34,197.2 -> 197.2,FFA,270501.618530272,270501.618530272,345152.083557147,345152.083557147,230374.416015654
PG (40:6),0.1961004707923996,6.78393603052863,147.45214795003812,6.250149819397504e-34,9.792771272354544e-34,840.5485 -> 651.5485,PGs,40788.002929676,40788.002929676,40136.70275879,40136.70275879,45189.803161621
PS (38:7),-0.18623239471681702,7.464563748699958,144.2904005469232,3.0697255785283536e-33,4.804648689646568e-33,806.4968 -> 621.4968,PSs,59702.164123517,59702.164123517,76576.104980504,76576.104980504,61295.564697243
PSo (36:2),0.18766806102557593,7.245360309165613,142.91027700147126,6.149622515340661e-33,9.615191037006596e-33,774.5645 -> 589.5645,PSs,56417.124389639,56417.124389639,55841.703918442,55841.703918442,60574.224304204
"(5Z,8Z)-3-hydroxytetradecadienoylcarnitine",0.17361567522036223,11.87626430521246,142.80436799714627,6.486420688703065e-33,1.013123564385359e-32,384.3 -> 85.1,ACs,1228642.04687489,1228642.04687489,1228014.23120166,1228014.23120166,2135619.0068367
PGo (36:2),0.1872029718123359,7.2868955549601635,142.65126526015774,7.006170882333703e-33,1.0931665794576806e-32,778.5692 -> 589.5692,PGs,57611.9642334,57611.9642334,57042.743713351,57042.743713351,64077.064270033
PI (38:8),-0.1879809672225124,7.183487648868452,142.29372379649462,8.387980558276638e-33,1.3074100537874593e-32,896.5019 -> 619.5019,PIs,47451.623413068,47451.623413068,60936.944519061,60936.944519061,57778.683898918
TAG(60:2)_FA 18:1,0.21900584309756035,5.209993385358426,140.59961143974817,1.9683145935269565e-32,3.064771996767595e-32,988.9 -> 689.896,TAG2,16044.561141965,16044.561141965,15539.661270142,15539.661270142,6516.180465699
TAG(52:2)_FA 16:1,0.19130164720809967,6.84956638034398,140.5607679920291,2.0071897695524614e-32,3.12206408714844e-32,876.8 -> 605.8,TAG1,41067.66278075,41067.66278075,40546.543121353,40546.543121353,53351.84393312
TAG(58:3)_FA 16:1,-0.21903652671211477,5.4411417178766195,139.0357804710438,4.3258484598087774e-32,6.721634097487552e-32,958.9 -> 687.9,TAG1,13474.921066283,13474.921066283,17680.921173097,17680.921173097,19671.6415252809
